RnDID,CompanyID,PeriodID,RnDSpending
1927,CMP0033,7,3.0
1928,CMP0033,8,1.65
1929,CMP0033,9,4.21
1930,CMP0033,10,7.29
1931,CMP0033,11,19.58
1932,CMP0033,12,20.18
1933,CMP0033,13,6.89
1934,CMP0033,14,7.34
1935,CMP0033,15,18.35
1936,CMP0033,16,8.38
1937,CMP0033,17,5.14
1938,CMP0033,18,13.67
1939,CMP0033,19,8.61
1940,CMP0033,20,5.15
1941,CMP0033,21,3.31
1942,CMP0033,22,9.82
1943,CMP0033,23,5.04
1944,CMP0033,24,3.98
1945,CMP0033,25,7.5
1946,CMP0033,26,11.26
1947,CMP0033,27,30.56
1948,CMP0033,28,9.74
1949,CMP0033,29,4.79
1950,CMP0033,30,9.25
1951,CMP0033,31,6.6
1952,CMP0033,32,12.44
1953,CMP0033,33,9.69
1954,CMP0033,34,7.83
1955,CMP0033,35,21.39
1956,CMP0033,36,4.8
1957,CMP0033,37,3.61
1958,CMP0033,38,8.49
1959,CMP0033,39,15.61
1960,CMP0033,40,15.88
1961,CMP0033,41,11.47
1962,CMP0033,42,3.23
1963,CMP0033,43,24.48
1964,CMP0033,44,10.95
1965,CMP0033,45,0.75
1966,CMP0033,46,13.16
1967,CMP0033,47,16.7
1968,CMP0033,48,3.62
1969,CMP0033,49,16.33
1970,CMP0033,50,4.56
1971,CMP0033,51,6.1
1972,CMP0033,52,15.1
1973,CMP0033,53,11.36
1974,CMP0033,54,9.83
1975,CMP0033,55,0.02
1976,CMP0033,56,20.11
1977,CMP0033,57,3.06
1978,CMP0033,58,6.74
1979,CMP0033,59,8.59
1980,CMP0033,60,6.35
1981,CMP0034,1,19.15
1982,CMP0034,2,23.39
1983,CMP0034,3,19.19
1984,CMP0034,4,13.85
1985,CMP0034,5,10.04
1986,CMP0034,6,15.19
1987,CMP0034,7,5.08
1988,CMP0034,8,11.42
1989,CMP0034,9,7.49
1990,CMP0034,10,2.19
1991,CMP0034,11,1.38
1992,CMP0034,12,6.88
1993,CMP0034,13,19.29
1994,CMP0034,14,12.66
1995,CMP0034,15,9.7
1996,CMP0034,16,11.96
1997,CMP0034,17,-1.76
1998,CMP0034,18,8.91
1999,CMP0034,19,1.32
2000,CMP0034,20,11.25
2001,CMP0034,21,20.69
2002,CMP0034,22,16.46
2003,CMP0034,23,-0.41
2004,CMP0034,24,1.11
2005,CMP0034,25,25.51
2006,CMP0034,26,10.15
2007,CMP0034,27,7.44
2008,CMP0034,28,13.52
2009,CMP0034,29,1.77
2010,CMP0034,30,9.76
2011,CMP0034,31,3.31
2012,CMP0034,32,0.71
2013,CMP0034,33,16.55
2014,CMP0034,34,21.93
2015,CMP0034,35,26.36
2016,CMP0034,36,5.15
2017,CMP0034,37,3.51
2018,CMP0034,38,0.76
2019,CMP0034,39,15.56
2020,CMP0034,40,12.81
2021,CMP0034,41,10.82
2022,CMP0034,42,22.01
2023,CMP0034,43,9.85
2024,CMP0034,44,10.69
2025,CMP0034,45,16.97
2026,CMP0034,46,1.41
2027,CMP0034,47,2.0
2028,CMP0034,48,21.13
2029,CMP0034,49,-4.47
2030,CMP0034,50,10.33
2031,CMP0034,51,5.34
2032,CMP0034,52,0.17
2033,CMP0034,53,3.18
2034,CMP0034,54,12.95
2035,CMP0034,55,18.14
2036,CMP0034,56,4.24
2037,CMP0034,57,4.89
2038,CMP0034,58,17.7
2039,CMP0034,59,0.91
2040,CMP0034,60,6.32
2041,CMP0035,1,19.75
2042,CMP0035,2,17.55
2043,CMP0035,3,19.37
2044,CMP0035,4,2.69
2045,CMP0035,5,6.04
2046,CMP0035,6,0.32
2047,CMP0035,7,17.98
2048,CMP0035,8,5.93
2049,CMP0035,9,8.6
2050,CMP0035,10,21.19
2051,CMP0035,11,3.39
2052,CMP0035,12,11.81
2053,CMP0035,13,14.06
2054,CMP0035,14,1.8
2055,CMP0035,15,21.8
2056,CMP0035,16,8.88
2057,CMP0035,17,5.76
2058,CMP0035,18,6.3
2059,CMP0035,19,0.21
2060,CMP0035,20,1.77
2061,CMP0035,21,15.23
2062,CMP0035,22,26.8
2063,CMP0035,23,3.58
2064,CMP0035,24,17.01
2065,CMP0035,25,7.62
2066,CMP0035,26,9.2
2067,CMP0035,27,1.49
2068,CMP0035,28,6.3
2069,CMP0035,29,2.61
2070,CMP0035,30,19.34
2071,CMP0035,31,3.74
2072,CMP0035,32,7.28
2073,CMP0035,33,20.25
2074,CMP0035,34,12.63
2075,CMP0035,35,3.18
2076,CMP0035,36,5.78
2077,CMP0035,37,1.21
2078,CMP0035,38,7.0
2079,CMP0035,39,12.09
2080,CMP0035,40,6.61
2081,CMP0035,41,1.7
2082,CMP0035,42,2.75
2083,CMP0035,43,2.66
2084,CMP0035,44,1.04
2085,CMP0035,45,0.63
2086,CMP0035,46,8.09
2087,CMP0035,47,3.83
2088,CMP0035,48,17.05
2089,CMP0035,49,16.27
2090,CMP0035,50,1.81
2091,CMP0035,51,2.73
2092,CMP0035,52,6.1
2093,CMP0035,53,10.45
2094,CMP0035,54,18.99
2095,CMP0035,55,1.52
2096,CMP0035,56,1.27
2097,CMP0035,57,6.15
2098,CMP0035,58,18.58
2099,CMP0035,59,23.77
2100,CMP0035,60,1.66
2101,CMP0036,1,25.51
2102,CMP0036,2,2.95
2103,CMP0036,3,2.05
2104,CMP0036,4,10.43
2105,CMP0036,5,3.52
2106,CMP0036,6,10.75
2107,CMP0036,7,18.32
2108,CMP0036,8,13.62
2109,CMP0036,9,9.83
2110,CMP0036,10,9.71
2111,CMP0036,11,2.22
2112,CMP0036,12,2.09
2113,CMP0036,13,5.79
2114,CMP0036,14,26.81
2115,CMP0036,15,24.65
2116,CMP0036,16,6.39
2117,CMP0036,17,1.22
2118,CMP0036,18,8.48
2119,CMP0036,19,5.66
2120,CMP0036,20,1.37
2121,CMP0036,21,1.54
2122,CMP0036,22,4.8
2123,CMP0036,23,9.04
2124,CMP0036,24,2.41
2125,CMP0036,25,2.1
2126,CMP0036,26,13.65
2127,CMP0036,27,17.1
2128,CMP0036,28,14.4
2129,CMP0036,29,13.82
2130,CMP0036,30,4.2
2131,CMP0036,31,15.61
2132,CMP0036,32,20.72
2133,CMP0036,33,7.53
2134,CMP0036,34,-2.17
2135,CMP0036,35,9.49
2136,CMP0036,36,2.84
2137,CMP0036,37,17.13
2138,CMP0036,38,11.97
2139,CMP0036,39,18.08
2140,CMP0036,40,31.21
2141,CMP0036,41,17.69
2142,CMP0036,42,5.76
2143,CMP0036,43,20.19
2144,CMP0036,44,3.23
2145,CMP0036,45,11.64
2146,CMP0036,46,13.56
2147,CMP0036,47,3.16
2148,CMP0036,48,3.41
2149,CMP0036,49,9.49
2150,CMP0036,50,17.46
2151,CMP0036,51,6.01
2152,CMP0036,52,19.68
2153,CMP0036,53,19.0
2154,CMP0036,54,10.35
2155,CMP0036,55,-2.4
2156,CMP0036,56,3.62
2157,CMP0036,57,8.17
2158,CMP0036,58,12.59
2159,CMP0036,59,16.4
2160,CMP0036,60,9.74
2161,CMP0037,1,10.23
2162,CMP0037,2,0.51
2163,CMP0037,3,4.81
2164,CMP0037,4,19.68
2165,CMP0037,5,8.04
2166,CMP0037,6,10.67
2167,CMP0037,7,18.72
2168,CMP0037,8,13.87
2169,CMP0037,9,5.0
2170,CMP0037,10,4.83
2171,CMP0037,11,11.82
2172,CMP0037,12,18.67
2173,CMP0037,13,6.5
2174,CMP0037,14,4.4
2175,CMP0037,15,7.77
2176,CMP0037,16,7.73
2177,CMP0037,17,30.78
2178,CMP0037,18,13.34
2179,CMP0037,19,8.29
2180,CMP0037,20,27.37
2181,CMP0037,21,9.86
2182,CMP0037,22,24.6
2183,CMP0037,23,1.97
2184,CMP0037,24,9.25
2185,CMP0037,25,16.31
2186,CMP0037,26,17.29
2187,CMP0037,27,16.24
2188,CMP0037,28,14.73
2189,CMP0037,29,13.22
2190,CMP0037,30,17.44
2191,CMP0037,31,4.34
2192,CMP0037,32,19.08
2193,CMP0037,33,16.64
2194,CMP0037,34,27.59
2195,CMP0037,35,7.12
2196,CMP0037,36,10.22
2197,CMP0037,37,4.54
2198,CMP0037,38,11.07
2199,CMP0037,39,17.47
2200,CMP0037,40,27.82
2201,CMP0037,41,28.41
2202,CMP0037,42,8.4
2203,CMP0037,43,26.97
2204,CMP0037,44,6.77
2205,CMP0037,45,26.39
2206,CMP0037,46,1.14
2207,CMP0037,47,4.07
2208,CMP0037,48,4.8
2209,CMP0037,49,7.47
2210,CMP0037,50,5.19
2211,CMP0037,51,0.73
2212,CMP0037,52,12.59
2213,CMP0037,53,4.62
2214,CMP0037,54,5.42
2215,CMP0037,55,5.9
2216,CMP0037,56,24.69
2217,CMP0037,57,12.73
2218,CMP0037,58,16.8
2219,CMP0037,59,9.35
2220,CMP0037,60,13.82
2221,CMP0038,1,82.11
2222,CMP0038,2,51.84
2223,CMP0038,3,46.71
2224,CMP0038,4,117.49
2225,CMP0038,5,92.31
2226,CMP0038,6,34.83
2227,CMP0038,7,67.28
2228,CMP0038,8,81.26
2229,CMP0038,9,61.21
2230,CMP0038,10,90.77
2231,CMP0038,11,53.56
2232,CMP0038,12,13.49
2233,CMP0038,13,36.84
2234,CMP0038,14,83.61
2235,CMP0038,15,56.0
2236,CMP0038,16,28.35
2237,CMP0038,17,19.03
2238,CMP0038,18,31.24
2239,CMP0038,19,8.74
2240,CMP0038,20,93.49
2241,CMP0038,21,31.93
2242,CMP0038,22,64.76
2243,CMP0038,23,27.85
2244,CMP0038,24,66.16
2245,CMP0038,25,23.1
2246,CMP0038,26,94.88
2247,CMP0038,27,10.8
2248,CMP0038,28,65.2
2249,CMP0038,29,17.75
2250,CMP0038,30,70.89
2251,CMP0038,31,51.55
2252,CMP0038,32,15.41
2253,CMP0038,33,16.16
2254,CMP0038,34,23.43
2255,CMP0038,35,17.51
2256,CMP0038,36,13.36
2257,CMP0038,37,58.34
2258,CMP0038,38,84.94
2259,CMP0038,39,47.2
2260,CMP0038,40,95.66
2261,CMP0038,41,70.3
2262,CMP0038,42,11.57
2263,CMP0038,43,16.21
2264,CMP0038,44,14.68
2265,CMP0038,45,55.24
2266,CMP0038,46,23.91
2267,CMP0038,47,76.19
2268,CMP0038,48,100.45
2269,CMP0038,49,47.96
2270,CMP0038,50,13.37
2271,CMP0038,51,98.19
2272,CMP0038,52,89.69
2273,CMP0038,53,33.69
2274,CMP0038,54,60.34
2275,CMP0038,55,107.11
2276,CMP0038,56,68.34
2277,CMP0038,57,26.37
2278,CMP0038,58,47.59
2279,CMP0038,59,32.13
2280,CMP0038,60,23.14
2281,CMP0039,1,18.01
2282,CMP0039,2,17.2
2283,CMP0039,3,12.56
2284,CMP0039,4,8.32
2285,CMP0039,5,0.57
2286,CMP0039,6,6.23
2287,CMP0039,7,8.11
2288,CMP0039,8,21.06
2289,CMP0039,9,10.89
2290,CMP0039,10,7.64
2291,CMP0039,11,9.67
2292,CMP0039,12,8.42
2293,CMP0039,13,9.23
2294,CMP0039,14,1.99
2295,CMP0039,15,3.91
2296,CMP0039,16,5.01
2297,CMP0039,17,15.09
2298,CMP0039,18,27.9
2299,CMP0039,19,12.33
2300,CMP0039,20,3.12
2301,CMP0039,21,13.11
2302,CMP0039,22,-3.32
2303,CMP0039,23,6.16
2304,CMP0039,24,7.32
2305,CMP0039,25,5.06
2306,CMP0039,26,16.49
2307,CMP0039,27,1.66
2308,CMP0039,28,3.82
2309,CMP0039,29,0.18
2310,CMP0039,30,18.51
2311,CMP0039,31,1.44
2312,CMP0039,32,9.4
2313,CMP0039,33,26.8
2314,CMP0039,34,12.22
2315,CMP0039,35,22.19
2316,CMP0039,36,14.14
2317,CMP0039,37,21.83
2318,CMP0039,38,25.21
2319,CMP0039,39,0.89
2320,CMP0039,40,17.57
2321,CMP0039,41,0.07
2322,CMP0039,42,7.33
2323,CMP0039,43,17.18
2324,CMP0039,44,5.5
2325,CMP0039,45,11.71
2326,CMP0039,46,0.46
2327,CMP0039,47,13.04
2328,CMP0039,48,12.97
2329,CMP0039,49,31.14
2330,CMP0039,50,1.46
2331,CMP0039,51,15.81
2332,CMP0039,52,17.52
2333,CMP0039,53,1.1
2334,CMP0039,54,8.36
2335,CMP0039,55,11.84
2336,CMP0039,56,14.91
2337,CMP0039,57,-3.87
2338,CMP0039,58,11.13
2339,CMP0039,59,3.56
2340,CMP0039,60,2.97
2341,CMP0040,1,39.91
2342,CMP0040,2,37.37
2343,CMP0040,3,73.81
2344,CMP0040,4,37.07
2345,CMP0040,5,44.64
2346,CMP0040,6,22.29
2347,CMP0040,7,84.98
2348,CMP0040,8,40.28
2349,CMP0040,9,49.64
2350,CMP0040,10,79.01
2351,CMP0040,11,13.8
2352,CMP0040,12,11.25
2353,CMP0040,13,6.01
2354,CMP0040,14,2.9
2355,CMP0040,15,33.98
2356,CMP0040,16,7.22
2357,CMP0040,17,85.78
2358,CMP0040,18,27.39
2359,CMP0040,19,-6.09
2360,CMP0040,20,123.13
2361,CMP0040,21,91.22
2362,CMP0040,22,72.35
2363,CMP0040,23,127.19
2364,CMP0040,24,73.82
2365,CMP0040,25,63.72
2366,CMP0040,26,20.06
2367,CMP0040,27,43.91
2368,CMP0040,28,158.17
2369,CMP0040,29,68.99
2370,CMP0040,30,60.65
2371,CMP0040,31,52.11
2372,CMP0040,32,35.55
2373,CMP0040,33,122.49
2374,CMP0040,34,-0.81
2375,CMP0040,35,59.55
2376,CMP0040,36,33.98
2377,CMP0040,37,84.7
2378,CMP0040,38,52.14
2379,CMP0040,39,30.48
2380,CMP0040,40,137.09
2381,CMP0040,41,82.61
2382,CMP0040,42,124.75
2383,CMP0040,43,20.79
2384,CMP0040,44,25.46
2385,CMP0040,45,75.78
2386,CMP0040,46,40.19
2387,CMP0040,47,86.83
2388,CMP0040,48,36.87
2389,CMP0040,49,8.7
2390,CMP0040,50,11.43
2391,CMP0040,51,81.02
2392,CMP0040,52,68.05
2393,CMP0040,53,57.1
2394,CMP0040,54,88.22
2395,CMP0040,55,27.93
2396,CMP0040,56,34.47
2397,CMP0040,57,22.51
2398,CMP0040,58,211.74
2399,CMP0040,59,68.01
2400,CMP0040,60,11.07
2401,CMP0041,1,8.66
2402,CMP0041,2,2.1
2403,CMP0041,3,7.1
2404,CMP0041,4,32.29
2405,CMP0041,5,4.46
2406,CMP0041,6,6.77
2407,CMP0041,7,9.13
2408,CMP0041,8,23.59
2409,CMP0041,9,19.63
2410,CMP0041,10,7.39
2411,CMP0041,11,20.64
2412,CMP0041,12,12.77
2413,CMP0041,13,14.08
2414,CMP0041,14,3.51
2415,CMP0041,15,10.57
2416,CMP0041,16,18.83
2417,CMP0041,17,7.15
2418,CMP0041,18,5.15
2419,CMP0041,19,3.18
2420,CMP0041,20,7.55
2421,CMP0041,21,6.96
2422,CMP0041,22,24.86
2423,CMP0041,23,11.04
2424,CMP0041,24,23.03
2425,CMP0041,25,13.37
2426,CMP0041,26,23.68
2427,CMP0041,27,19.87
2428,CMP0041,28,3.07
2429,CMP0041,29,9.33
2430,CMP0041,30,10.43
2431,CMP0041,31,19.37
2432,CMP0041,32,19.38
2433,CMP0041,33,19.82
2434,CMP0041,34,2.87
2435,CMP0041,35,5.11
2436,CMP0041,36,11.06
2437,CMP0041,37,5.08
2438,CMP0041,38,15.74
2439,CMP0041,39,8.49
2440,CMP0041,40,16.82
2441,CMP0041,41,8.0
2442,CMP0041,42,20.54
2443,CMP0041,43,5.44
2444,CMP0041,44,4.17
2445,CMP0041,45,3.26
2446,CMP0041,46,18.44
2447,CMP0041,47,3.58
2448,CMP0041,48,18.83
2449,CMP0041,49,11.21
2450,CMP0041,50,16.16
2451,CMP0041,51,3.35
2452,CMP0041,52,1.23
2453,CMP0041,53,3.76
2454,CMP0041,54,4.9
2455,CMP0041,55,7.84
2456,CMP0041,56,17.42
2457,CMP0041,57,1.34
2458,CMP0041,58,0.97
2459,CMP0041,59,2.48
2460,CMP0041,60,14.13
2461,CMP0042,1,5.78
2462,CMP0042,2,2.6
2463,CMP0042,3,4.6
2464,CMP0042,4,3.07
2465,CMP0042,5,7.96
2466,CMP0042,6,16.54
2467,CMP0042,7,20.87
2468,CMP0042,8,32.81
2469,CMP0042,9,22.88
2470,CMP0042,10,9.72
2471,CMP0042,11,0.84
2472,CMP0042,12,4.62
2473,CMP0042,13,-5.25
2474,CMP0042,14,6.58
2475,CMP0042,15,15.0
2476,CMP0042,16,12.18
2477,CMP0042,17,2.85
2478,CMP0042,18,2.17
2479,CMP0042,19,8.68
2480,CMP0042,20,24.76
2481,CMP0042,21,0.9
2482,CMP0042,22,2.28
2483,CMP0042,23,16.98
2484,CMP0042,24,12.52
2485,CMP0042,25,3.64
2486,CMP0042,26,19.41
2487,CMP0042,27,8.53
2488,CMP0042,28,24.24
2489,CMP0042,29,12.23
2490,CMP0042,30,6.63
2491,CMP0042,31,7.12
2492,CMP0042,32,8.35
2493,CMP0042,33,11.78
2494,CMP0042,34,6.11
2495,CMP0042,35,11.55
2496,CMP0042,36,20.94
2497,CMP0042,37,4.98
2498,CMP0042,38,17.92
2499,CMP0042,39,7.04
2500,CMP0042,40,0.4
2501,CMP0042,41,5.29
2502,CMP0042,42,25.56
2503,CMP0042,43,13.02
2504,CMP0042,44,10.5
2505,CMP0042,45,0.69
2506,CMP0042,46,4.28
2507,CMP0042,47,20.56
2508,CMP0042,48,1.78
2509,CMP0042,49,20.46
2510,CMP0042,50,7.06
2511,CMP0042,51,9.34
2512,CMP0042,52,0.32
2513,CMP0042,53,21.39
2514,CMP0042,54,17.05
2515,CMP0042,55,7.34
2516,CMP0042,56,2.68
2517,CMP0042,57,12.44
2518,CMP0042,58,5.88
2519,CMP0042,59,9.9
2520,CMP0042,60,2.9
2521,CMP0043,1,51.93
2522,CMP0043,2,7.93
2523,CMP0043,3,12.67
2524,CMP0043,4,70.72
2525,CMP0043,5,52.84
2526,CMP0043,6,18.6
2527,CMP0043,7,120.16
2528,CMP0043,8,38.21
2529,CMP0043,9,58.53
2530,CMP0043,10,46.1
2531,CMP0043,11,39.19
2532,CMP0043,12,47.5
2533,CMP0043,13,16.03
2534,CMP0043,14,1.62
2535,CMP0043,15,56.46
2536,CMP0043,16,62.97
2537,CMP0043,17,38.86
2538,CMP0043,18,23.78
2539,CMP0043,19,54.99
2540,CMP0043,20,27.17
2541,CMP0043,21,156.31
2542,CMP0043,22,121.56
2543,CMP0043,23,125.58
2544,CMP0043,24,69.95
2545,CMP0043,25,41.16
2546,CMP0043,26,8.78
2547,CMP0043,27,60.77
2548,CMP0043,28,59.73
2549,CMP0043,29,56.57
2550,CMP0043,30,81.36
2551,CMP0043,31,32.96
2552,CMP0043,32,70.15
2553,CMP0043,33,66.14
2554,CMP0043,34,88.27
2555,CMP0043,35,99.98
2556,CMP0043,36,37.72
2557,CMP0043,37,107.77
2558,CMP0043,38,17.28
2559,CMP0043,39,21.12
2560,CMP0043,40,5.51
2561,CMP0043,41,104.53
2562,CMP0043,42,6.73
2563,CMP0043,43,31.08
2564,CMP0043,44,113.56
2565,CMP0043,45,108.47
2566,CMP0043,46,34.26
2567,CMP0043,47,55.59
2568,CMP0043,48,32.1
2569,CMP0043,49,27.91
2570,CMP0043,50,118.27
2571,CMP0043,51,35.55
2572,CMP0043,52,69.57
2573,CMP0043,53,42.48
2574,CMP0043,54,130.34
2575,CMP0043,55,63.27
2576,CMP0043,56,19.61
2577,CMP0043,57,35.81
2578,CMP0043,58,102.76
2579,CMP0043,59,35.65
2580,CMP0043,60,37.41
2581,CMP0044,1,35.54
2582,CMP0044,2,16.99
2583,CMP0044,3,128.34
2584,CMP0044,4,30.87
2585,CMP0044,5,36.72
2586,CMP0044,6,95.78
2587,CMP0044,7,43.55
2588,CMP0044,8,121.13
2589,CMP0044,9,22.06
2590,CMP0044,10,16.54
2591,CMP0044,11,86.97
2592,CMP0044,12,26.56
2593,CMP0044,13,135.48
2594,CMP0044,14,53.36
2595,CMP0044,15,166.51
2596,CMP0044,16,50.39
2597,CMP0044,17,82.36
2598,CMP0044,18,88.87
2599,CMP0044,19,11.37
2600,CMP0044,20,49.09
2601,CMP0044,21,16.04
2602,CMP0044,22,6.05
2603,CMP0044,23,154.3
2604,CMP0044,24,3.82
2605,CMP0044,25,74.13
2606,CMP0044,26,49.13
2607,CMP0044,27,9.34
2608,CMP0044,28,45.51
2609,CMP0044,29,29.18
2610,CMP0044,30,16.14
2611,CMP0044,31,50.66
2612,CMP0044,32,43.03
2613,CMP0044,33,50.06
2614,CMP0044,34,43.01
2615,CMP0044,35,37.91
2616,CMP0044,36,27.85
2617,CMP0044,37,17.6
2618,CMP0044,38,57.39
2619,CMP0044,39,16.62
2620,CMP0044,40,21.12
2621,CMP0044,41,76.07
2622,CMP0044,42,38.61
2623,CMP0044,43,38.33
2624,CMP0044,44,80.34
2625,CMP0044,45,74.46
2626,CMP0044,46,19.42
2627,CMP0044,47,49.33
2628,CMP0044,48,30.29
2629,CMP0044,49,83.33
2630,CMP0044,50,22.72
2631,CMP0044,51,44.11
2632,CMP0044,52,46.19
2633,CMP0044,53,96.03
2634,CMP0044,54,37.79
2635,CMP0044,55,31.03
2636,CMP0044,56,60.3
2637,CMP0044,57,20.69
2638,CMP0044,58,120.52
2639,CMP0044,59,91.08
2640,CMP0044,60,135.27
2641,CMP0045,1,9.78
2642,CMP0045,2,5.46
2643,CMP0045,3,20.05
2644,CMP0045,4,15.35
2645,CMP0045,5,14.29
2646,CMP0045,6,8.39
2647,CMP0045,7,6.84
2648,CMP0045,8,10.72
2649,CMP0045,9,11.53
2650,CMP0045,10,0.7
2651,CMP0045,11,6.52
2652,CMP0045,12,24.81
2653,CMP0045,13,4.92
2654,CMP0045,14,1.34
2655,CMP0045,15,13.58
2656,CMP0045,16,4.57
2657,CMP0045,17,16.58
2658,CMP0045,18,6.48
2659,CMP0045,19,5.62
2660,CMP0045,20,22.15
2661,CMP0045,21,7.81
2662,CMP0045,22,3.44
2663,CMP0045,23,8.05
2664,CMP0045,24,11.73
2665,CMP0045,25,3.66
2666,CMP0045,26,3.39
2667,CMP0045,27,5.95
2668,CMP0045,28,11.05
2669,CMP0045,29,11.89
2670,CMP0045,30,21.37
2671,CMP0045,31,10.97
2672,CMP0045,32,10.34
2673,CMP0045,33,12.64
2674,CMP0045,34,20.68
2675,CMP0045,35,2.87
2676,CMP0045,36,6.87
2677,CMP0045,37,6.13
2678,CMP0045,38,13.32
2679,CMP0045,39,8.39
2680,CMP0045,40,16.87
2681,CMP0045,41,14.58
2682,CMP0045,42,2.65
2683,CMP0045,43,1.44
2684,CMP0045,44,4.98
2685,CMP0045,45,9.57
2686,CMP0045,46,6.91
2687,CMP0045,47,1.05
2688,CMP0045,48,5.88
2689,CMP0045,49,37.99
2690,CMP0045,50,5.74
2691,CMP0045,51,13.14
2692,CMP0045,52,7.68
2693,CMP0045,53,10.09
2694,CMP0045,54,2.82
2695,CMP0045,55,4.52
2696,CMP0045,56,2.74
2697,CMP0045,57,11.87
2698,CMP0045,58,17.23
2699,CMP0045,59,8.53
2700,CMP0045,60,3.06
2701,CMP0046,1,7.12
2702,CMP0046,2,4.06
2703,CMP0046,3,13.71
2704,CMP0046,4,6.07
2705,CMP0046,5,10.53
2706,CMP0046,6,0.84
2707,CMP0046,7,9.06
2708,CMP0046,8,7.19
2709,CMP0046,9,3.11
2710,CMP0046,10,17.42
2711,CMP0046,11,11.14
2712,CMP0046,12,9.5
2713,CMP0046,13,5.12
2714,CMP0046,14,1.48
2715,CMP0046,15,0.84
2716,CMP0046,16,8.08
2717,CMP0046,17,21.91
2718,CMP0046,18,9.59
2719,CMP0046,19,14.55
2720,CMP0046,20,1.9
2721,CMP0046,21,13.06
2722,CMP0046,22,1.61
2723,CMP0046,23,13.18
2724,CMP0046,24,5.29
2725,CMP0046,25,15.78
2726,CMP0046,26,16.47
2727,CMP0046,27,4.74
2728,CMP0046,28,26.86
2729,CMP0046,29,11.21
2730,CMP0046,30,7.39
2731,CMP0046,31,18.7
2732,CMP0046,32,3.56
2733,CMP0046,33,5.08
2734,CMP0046,34,19.22
2735,CMP0046,35,18.58
2736,CMP0046,36,2.46
2737,CMP0046,37,28.28
2738,CMP0046,38,18.92
2739,CMP0046,39,15.06
2740,CMP0046,40,21.93
2741,CMP0046,41,3.12
2742,CMP0046,42,29.06
2743,CMP0046,43,4.54
2744,CMP0046,44,20.1
2745,CMP0046,45,9.63
2746,CMP0046,46,16.9
2747,CMP0046,47,10.98
2748,CMP0046,48,17.37
2749,CMP0046,49,29.94
2750,CMP0046,50,12.01
2751,CMP0046,51,4.65
2752,CMP0046,52,0.22
2753,CMP0046,53,28.24
2754,CMP0046,54,12.28
2755,CMP0046,55,23.04
2756,CMP0046,56,16.68
2757,CMP0046,57,23.16
2758,CMP0046,58,9.81
2759,CMP0046,59,6.31
2760,CMP0046,60,25.22
2761,CMP0047,1,30.01
2762,CMP0047,2,7.48
2763,CMP0047,3,3.55
2764,CMP0047,4,13.98
2765,CMP0047,5,26.94
2766,CMP0047,6,29.85
2767,CMP0047,7,3.66
2768,CMP0047,8,6.33
2769,CMP0047,9,7.49
2770,CMP0047,10,2.61
2771,CMP0047,11,19.7
2772,CMP0047,12,13.09
2773,CMP0047,13,21.78
2774,CMP0047,14,21.36
2775,CMP0047,15,3.95
2776,CMP0047,16,2.25
2777,CMP0047,17,1.13
2778,CMP0047,18,3.84
2779,CMP0047,19,1.78
2780,CMP0047,20,20.14
2781,CMP0047,21,4.95
2782,CMP0047,22,14.83
2783,CMP0047,23,3.27
2784,CMP0047,24,4.23
2785,CMP0047,25,17.4
2786,CMP0047,26,9.35
2787,CMP0047,27,19.36
2788,CMP0047,28,14.0
2789,CMP0047,29,2.9
2790,CMP0047,30,28.1
2791,CMP0047,31,12.28
2792,CMP0047,32,3.85
2793,CMP0047,33,14.95
2794,CMP0047,34,5.24
2795,CMP0047,35,-2.71
2796,CMP0047,36,13.77
2797,CMP0047,37,7.54
2798,CMP0047,38,7.7
2799,CMP0047,39,14.91
2800,CMP0047,40,9.38
2801,CMP0047,41,16.39
2802,CMP0047,42,10.09
2803,CMP0047,43,1.6
2804,CMP0047,44,3.85
2805,CMP0047,45,10.4
2806,CMP0047,46,13.07
2807,CMP0047,47,1.25
2808,CMP0047,48,2.68
2809,CMP0047,49,3.88
2810,CMP0047,50,18.86
2811,CMP0047,51,23.33
2812,CMP0047,52,19.37
2813,CMP0047,53,11.96
2814,CMP0047,54,8.67
2815,CMP0047,55,25.28
2816,CMP0047,56,29.41
2817,CMP0047,57,12.93
2818,CMP0047,58,6.38
2819,CMP0047,59,16.1
2820,CMP0047,60,1.71
2821,CMP0048,1,15.72
2822,CMP0048,2,48.9
2823,CMP0048,3,79.68
2824,CMP0048,4,47.63
2825,CMP0048,5,102.3
2826,CMP0048,6,43.08
2827,CMP0048,7,45.73
2828,CMP0048,8,130.23
2829,CMP0048,9,-5.43
2830,CMP0048,10,16.49
2831,CMP0048,11,15.83
2832,CMP0048,12,95.26
2833,CMP0048,13,9.39
2834,CMP0048,14,19.43
2835,CMP0048,15,26.99
2836,CMP0048,16,12.89
2837,CMP0048,17,119.5
2838,CMP0048,18,30.89
2839,CMP0048,19,99.19
2840,CMP0048,20,95.12
2841,CMP0048,21,31.91
2842,CMP0048,22,48.37
2843,CMP0048,23,28.07
2844,CMP0048,24,46.17
2845,CMP0048,25,80.29
2846,CMP0048,26,83.91
2847,CMP0048,27,30.27
2848,CMP0048,28,100.24
2849,CMP0048,29,83.63
2850,CMP0048,30,74.79
2851,CMP0048,31,98.22
2852,CMP0048,32,51.62
2853,CMP0048,33,106.55
2854,CMP0048,34,42.02
2855,CMP0048,35,13.63
2856,CMP0048,36,21.49
