PriceID,CompanyID,PeriodID,ClosingPrice,MarketCap
1522,CMP0026,22,81.29,7.92
1523,CMP0026,23,6.98,0.51
1524,CMP0026,24,109.93,3.24
1525,CMP0026,25,170.35,4.02
1526,CMP0026,26,66.65,5.65
1527,CMP0026,27,176.91,7.01
1528,CMP0026,28,105.68,1.98
1529,CMP0026,29,151.68,4.68
1530,CMP0026,30,46.56,4.1
1531,CMP0026,31,61.98,4.76
1532,CMP0026,32,50.91,4.78
1533,CMP0026,33,37.97,2.96
1534,CMP0026,34,76.72,5.5
1535,CMP0026,35,5.54,0.24
1536,CMP0026,36,59.96,3.78
1537,CMP0026,37,12.43,1.11
1538,CMP0026,38,194.04,17.98
1539,CMP0026,39,176.72,16.03
1540,CMP0026,40,127.54,10.02
1541,CMP0026,41,52.88,1.69
1542,CMP0026,42,132.3,6.49
1543,CMP0026,43,188.73,13.72
1544,CMP0026,44,25.49,1.08
1545,CMP0026,45,46.83,1.69
1546,CMP0026,46,34.22,3.26
1547,CMP0026,47,62.34,2.71
1548,CMP0026,48,111.75,7.85
1549,CMP0026,49,155.64,8.3
1550,CMP0026,50,63.51,4.22
1551,CMP0026,51,55.28,3.98
1552,CMP0026,52,117.8,11.63
1553,CMP0026,53,117.27,6.99
1554,CMP0026,54,73.6,2.83
1555,CMP0026,55,64.56,6.02
1556,CMP0026,56,6.95,0.56
1557,CMP0026,57,36.56,2.13
1558,CMP0026,58,50.69,2.85
1559,CMP0026,59,194.58,12.72
1560,CMP0026,60,57.86,4.24
1561,CMP0027,1,94.18,2.77
1562,CMP0027,2,168.78,2.66
1563,CMP0027,3,162.7,4.41
1564,CMP0027,4,145.75,3.72
1565,CMP0027,5,63.92,4.96
1566,CMP0027,6,160.87,12.11
1567,CMP0027,7,41.1,1.02
1568,CMP0027,8,77.68,7.29
1569,CMP0027,9,132.13,1.63
1570,CMP0027,10,82.03,1.52
1571,CMP0027,11,103.23,8.6
1572,CMP0027,12,152.11,4.7
1573,CMP0027,13,83.84,2.58
1574,CMP0027,14,119.22,4.44
1575,CMP0027,15,148.66,6.93
1576,CMP0027,16,62.42,3.59
1577,CMP0027,17,21.31,1.3
1578,CMP0027,18,7.8,0.67
1579,CMP0027,19,147.9,11.28
1580,CMP0027,20,156.82,5.79
1581,CMP0027,21,65.6,1.78
1582,CMP0027,22,167.15,11.93
1583,CMP0027,23,8.55,0.37
1584,CMP0027,24,58.23,2.94
1585,CMP0027,25,148.94,10.78
1586,CMP0027,26,76.24,1.17
1587,CMP0027,27,14.34,1.18
1588,CMP0027,28,100.31,8.77
1589,CMP0027,29,90.85,3.2
1590,CMP0027,30,46.61,2.46
1591,CMP0027,31,186.35,12.36
1592,CMP0027,32,113.03,7.8
1593,CMP0027,33,100.48,8.37
1594,CMP0027,34,98.02,1.82
1595,CMP0027,35,148.14,2.89
1596,CMP0027,36,196.87,16.98
1597,CMP0027,37,193.9,15.05
1598,CMP0027,38,122.9,8.63
1599,CMP0027,39,40.13,1.64
1600,CMP0027,40,179.73,7.4
1601,CMP0027,41,156.82,7.12
1602,CMP0027,42,154.85,7.12
1603,CMP0027,43,69.62,4.82
1604,CMP0027,44,114.1,8.85
1605,CMP0027,45,121.25,11.89
1606,CMP0027,46,107.0,2.83
1607,CMP0027,47,135.49,2.84
1608,CMP0027,48,177.93,4.36
1609,CMP0027,49,23.92,1.52
1610,CMP0027,50,52.95,2.06
1611,CMP0027,51,95.68,3.5
1612,CMP0027,52,146.28,8.24
1613,CMP0027,53,121.44,8.79
1614,CMP0027,54,90.09,6.21
1615,CMP0027,55,24.84,0.44
1616,CMP0027,56,54.44,4.55
1617,CMP0027,57,145.22,5.27
1618,CMP0027,58,170.25,3.36
1619,CMP0027,59,123.89,11.36
1620,CMP0027,60,193.43,9.85
1621,CMP0028,1,42.27,2.02
1622,CMP0028,2,72.87,2.27
1623,CMP0028,3,130.71,11.98
1624,CMP0028,4,58.0,4.47
1625,CMP0028,5,137.85,13.61
1626,CMP0028,6,33.03,0.81
1627,CMP0028,7,88.29,5.55
1628,CMP0028,8,172.77,4.81
1629,CMP0028,9,52.52,3.47
1630,CMP0028,10,124.11,9.27
1631,CMP0028,11,77.47,7.26
1632,CMP0028,12,82.58,7.07
1633,CMP0028,13,36.04,3.05
1634,CMP0028,14,81.47,6.12
1635,CMP0028,15,35.21,2.05
1636,CMP0028,16,98.33,4.0
1637,CMP0028,17,49.89,3.46
1638,CMP0028,18,106.95,5.7
1639,CMP0028,19,15.65,1.05
1640,CMP0028,20,128.97,11.62
1641,CMP0028,21,173.01,2.18
1642,CMP0028,22,119.54,2.93
1643,CMP0028,23,63.03,6.29
1644,CMP0028,24,80.51,1.64
1645,CMP0028,25,100.32,7.61
1646,CMP0028,26,50.88,3.82
1647,CMP0028,27,8.3,0.76
1648,CMP0028,28,9.47,0.22
1649,CMP0028,29,197.6,7.9
1650,CMP0028,30,184.38,9.96
1651,CMP0028,31,46.56,1.27
1652,CMP0028,32,6.8,0.67
1653,CMP0028,33,159.28,2.76
1654,CMP0028,34,22.87,0.27
1655,CMP0028,35,146.42,14.59
1656,CMP0028,36,151.24,5.39
1657,CMP0028,37,163.56,6.6
1658,CMP0028,38,65.9,2.01
1659,CMP0028,39,160.28,14.65
1660,CMP0028,40,177.07,7.52
1661,CMP0028,41,48.62,3.87
1662,CMP0028,42,119.49,11.32
1663,CMP0028,43,188.38,9.46
1664,CMP0028,44,94.04,7.87
1665,CMP0028,45,59.37,2.31
1666,CMP0028,46,84.83,2.61
1667,CMP0028,47,59.21,4.75
1668,CMP0028,48,50.87,4.51
1669,CMP0028,49,172.18,14.38
1670,CMP0028,50,10.19,0.76
1671,CMP0028,51,45.79,1.74
1672,CMP0028,52,72.63,7.07
1673,CMP0028,53,165.46,5.45
1674,CMP0028,54,186.34,8.51
1675,CMP0028,55,48.29,2.87
1676,CMP0028,56,71.04,5.23
1677,CMP0028,57,113.18,2.86
1678,CMP0028,58,69.18,5.49
1679,CMP0028,59,189.43,11.06
1680,CMP0028,60,92.15,7.23
1681,CMP0029,1,157.91,11.92
1682,CMP0029,2,138.62,12.8
1683,CMP0029,3,104.02,9.53
1684,CMP0029,4,82.5,3.68
1685,CMP0029,5,170.64,4.7
1686,CMP0029,6,127.66,6.45
1687,CMP0029,7,136.82,9.94
1688,CMP0029,8,156.91,10.22
1689,CMP0029,9,6.75,0.45
1690,CMP0029,10,70.78,5.71
1691,CMP0029,11,67.44,3.31
1692,CMP0029,12,84.56,3.31
1693,CMP0029,13,131.54,5.43
1694,CMP0029,14,25.77,2.15
1695,CMP0029,15,143.37,11.28
1696,CMP0029,16,26.4,1.1
1697,CMP0029,17,62.86,5.87
1698,CMP0029,18,131.97,10.02
1699,CMP0029,19,19.66,1.52
1700,CMP0029,20,104.89,4.83
1701,CMP0029,21,106.05,6.29
1702,CMP0029,22,146.5,8.13
1703,CMP0029,23,167.87,9.44
1704,CMP0029,24,54.61,4.24
1705,CMP0029,25,190.55,3.21
1706,CMP0029,26,67.69,4.5
1707,CMP0029,27,55.83,2.53
1708,CMP0029,28,88.65,6.49
1709,CMP0029,29,126.56,11.49
1710,CMP0029,30,95.28,6.08
1711,CMP0029,31,82.81,2.5
1712,CMP0029,32,181.13,9.82
1713,CMP0029,33,87.31,3.56
1714,CMP0029,34,67.5,3.46
1715,CMP0029,35,182.19,7.11
1716,CMP0029,36,40.22,3.1
1717,CMP0029,37,41.62,3.21
1718,CMP0029,38,86.62,7.6
1719,CMP0029,39,135.38,6.54
1720,CMP0029,40,84.98,1.96
1721,CMP0029,41,194.01,18.63
1722,CMP0029,42,50.47,1.94
1723,CMP0029,43,9.26,0.92
1724,CMP0029,44,183.74,17.06
1725,CMP0029,45,83.32,3.93
1726,CMP0029,46,130.83,3.04
1727,CMP0029,47,87.45,7.1
1728,CMP0029,48,136.48,3.0
1729,CMP0029,49,164.53,4.34
1730,CMP0029,50,53.62,0.74
1731,CMP0029,51,77.84,6.85
1732,CMP0029,52,74.6,5.69
1733,CMP0029,53,157.87,14.79
1734,CMP0029,54,46.23,1.18
1735,CMP0029,55,5.41,0.53
1736,CMP0029,56,89.62,5.52
1737,CMP0029,57,83.57,3.64
1738,CMP0029,58,116.96,11.48
1739,CMP0029,59,125.54,2.24
1740,CMP0029,60,23.64,0.68
1741,CMP0030,1,8.89,0.61
1742,CMP0030,2,19.05,0.79
1743,CMP0030,3,196.12,11.53
1744,CMP0030,4,40.35,2.07
1745,CMP0030,5,125.96,10.97
1746,CMP0030,6,13.28,1.3
1747,CMP0030,7,111.25,10.86
1748,CMP0030,8,192.94,4.46
1749,CMP0030,9,64.08,1.2
1750,CMP0030,10,68.27,3.01
1751,CMP0030,11,33.27,0.89
1752,CMP0030,12,13.49,0.51
1753,CMP0030,13,43.42,1.72
1754,CMP0030,14,145.76,4.53
1755,CMP0030,15,68.6,3.43
1756,CMP0030,16,48.18,2.17
1757,CMP0030,17,177.33,14.01
1758,CMP0030,18,119.44,4.52
1759,CMP0030,19,167.17,6.63
1760,CMP0030,20,39.72,3.23
1761,CMP0030,21,71.46,5.38
1762,CMP0030,22,89.0,6.25
1763,CMP0030,23,117.13,9.03
1764,CMP0030,24,9.09,0.41
1765,CMP0030,25,116.79,5.47
1766,CMP0030,26,158.72,8.38
1767,CMP0030,27,175.68,9.47
1768,CMP0030,28,197.71,12.74
1769,CMP0030,29,45.44,2.13
1770,CMP0030,30,184.11,18.09
1771,CMP0030,31,54.74,1.49
1772,CMP0030,32,16.32,0.88
1773,CMP0030,33,36.31,1.38
1774,CMP0030,34,147.78,2.65
1775,CMP0030,35,39.2,1.31
1776,CMP0030,36,94.71,3.21
1777,CMP0030,37,78.02,6.03
1778,CMP0030,38,113.97,10.88
1779,CMP0030,39,73.2,7.09
1780,CMP0030,40,48.93,1.2
1781,CMP0030,41,117.75,2.22
1782,CMP0030,42,123.63,7.05
1783,CMP0030,43,78.67,7.83
1784,CMP0030,44,108.61,1.62
1785,CMP0030,45,112.78,10.0
1786,CMP0030,46,138.4,4.96
1787,CMP0030,47,85.1,2.64
1788,CMP0030,48,129.34,8.91
1789,CMP0030,49,36.31,0.98
1790,CMP0030,50,118.95,7.69
1791,CMP0030,51,64.49,4.87
1792,CMP0030,52,85.39,6.0
1793,CMP0030,53,159.0,14.32
1794,CMP0030,54,91.71,6.14
1795,CMP0030,55,38.68,0.62
1796,CMP0030,56,46.24,3.13
1797,CMP0030,57,117.8,3.62
1798,CMP0030,58,189.64,15.96
1799,CMP0030,59,53.54,4.48
1800,CMP0030,60,58.8,3.28
1801,CMP0031,1,146.4,4.27
1802,CMP0031,2,10.98,0.23
1803,CMP0031,3,113.29,1.43
1804,CMP0031,4,20.95,1.42
1805,CMP0031,5,183.51,5.65
1806,CMP0031,6,140.04,4.15
1807,CMP0031,7,64.6,2.03
1808,CMP0031,8,138.22,4.01
1809,CMP0031,9,76.06,6.36
1810,CMP0031,10,87.78,7.47
1811,CMP0031,11,17.96,0.62
1812,CMP0031,12,142.67,5.31
1813,CMP0031,13,101.43,2.18
1814,CMP0031,14,59.1,3.42
1815,CMP0031,15,35.11,0.53
1816,CMP0031,16,95.98,8.18
1817,CMP0031,17,54.73,1.42
1818,CMP0031,18,89.99,4.95
1819,CMP0031,19,155.84,11.91
1820,CMP0031,20,120.72,4.28
1821,CMP0031,21,134.12,6.43
1822,CMP0031,22,162.72,9.58
1823,CMP0031,23,108.6,1.51
1824,CMP0031,24,152.52,11.01
1825,CMP0031,25,44.13,1.07
1826,CMP0031,26,196.2,7.24
1827,CMP0031,27,134.84,3.77
1828,CMP0031,28,86.16,7.76
1829,CMP0031,29,15.91,1.01
1830,CMP0031,30,63.86,4.44
1831,CMP0031,31,133.26,10.52
1832,CMP0031,32,25.73,1.39
1833,CMP0031,33,144.3,12.17
1834,CMP0031,34,70.72,5.61
1835,CMP0031,35,115.95,6.99
1836,CMP0031,36,51.11,3.38
1837,CMP0031,37,26.93,2.68
1838,CMP0031,38,165.01,12.42
1839,CMP0031,39,40.32,3.71
1840,CMP0031,40,177.73,7.99
1841,CMP0031,41,134.28,7.41
1842,CMP0031,42,68.86,5.19
1843,CMP0031,43,70.88,0.99
1844,CMP0031,44,44.38,3.07
1845,CMP0031,45,160.14,9.63
1846,CMP0031,46,83.17,3.35
1847,CMP0031,47,149.63,5.12
1848,CMP0031,48,76.95,7.6
1849,CMP0031,49,125.87,7.35
1850,CMP0031,50,180.67,11.59
1851,CMP0031,51,5.87,0.22
1852,CMP0031,52,24.16,1.28
1853,CMP0031,53,122.12,10.67
1854,CMP0031,54,186.35,14.03
1855,CMP0031,55,191.54,2.35
1856,CMP0031,56,99.12,4.44
1857,CMP0031,57,162.32,13.27
1858,CMP0031,58,6.42,0.21
1859,CMP0031,59,120.82,11.82
1860,CMP0031,60,126.71,2.78
1861,CMP0032,1,156.68,15.14
1862,CMP0032,2,118.1,8.69
1863,CMP0032,3,73.71,5.65
1864,CMP0032,4,51.23,4.11
1865,CMP0032,5,149.58,3.64
1866,CMP0032,6,55.65,1.07
1867,CMP0032,7,13.16,1.02
1868,CMP0032,8,168.48,5.62
1869,CMP0032,9,24.59,1.47
1870,CMP0032,10,171.82,10.68
1871,CMP0032,11,82.28,2.78
1872,CMP0032,12,79.31,5.46
1873,CMP0032,13,88.21,6.07
1874,CMP0032,14,189.11,17.13
1875,CMP0032,15,152.59,5.37
1876,CMP0032,16,143.1,1.5
1877,CMP0032,17,153.19,13.08
1878,CMP0032,18,172.6,6.56
1879,CMP0032,19,93.19,2.01
1880,CMP0032,20,58.47,3.62
1881,CMP0032,21,191.84,12.1
1882,CMP0032,22,123.14,5.48
1883,CMP0032,23,35.39,1.02
1884,CMP0032,24,124.79,10.01
1885,CMP0032,25,46.06,1.81
1886,CMP0032,26,66.51,1.21
1887,CMP0032,27,29.58,1.92
1888,CMP0032,28,8.71,0.32
1889,CMP0032,29,159.42,8.27
1890,CMP0032,30,32.37,0.57
1891,CMP0032,31,23.16,2.07
1892,CMP0032,32,142.01,3.64
1893,CMP0032,33,142.13,13.93
1894,CMP0032,34,102.18,9.89
1895,CMP0032,35,81.38,4.75
1896,CMP0032,36,86.16,3.28
1897,CMP0032,37,101.67,6.79
1898,CMP0032,38,73.04,4.74
1899,CMP0032,39,177.22,12.52
1900,CMP0032,40,72.94,2.07
1901,CMP0032,41,9.28,0.88
1902,CMP0032,42,72.72,5.53
1903,CMP0032,43,120.58,10.82
1904,CMP0032,44,101.43,7.38
1905,CMP0032,45,82.31,1.32
1906,CMP0032,46,63.16,2.05
1907,CMP0032,47,180.68,3.83
1908,CMP0032,48,41.85,3.32
1909,CMP0032,49,29.29,1.4
1910,CMP0032,50,72.37,6.25
1911,CMP0032,51,198.29,17.88
1912,CMP0032,52,87.6,5.19
1913,CMP0032,53,84.11,4.14
1914,CMP0032,54,71.4,2.76
1915,CMP0032,55,17.84,1.37
1916,CMP0032,56,80.38,2.19
1917,CMP0032,57,190.64,13.9
1918,CMP0032,58,17.3,0.81
1919,CMP0032,59,10.26,0.19
1920,CMP0032,60,165.3,4.54
1921,CMP0033,1,53.47,3.04
1922,CMP0033,2,132.35,9.05
1923,CMP0033,3,195.59,8.64
1924,CMP0033,4,28.5,1.06
1925,CMP0033,5,102.1,4.28
1926,CMP0033,6,92.47,2.68
1927,CMP0033,7,164.16,4.93
1928,CMP0033,8,23.57,0.77
1929,CMP0033,9,199.49,11.38
1930,CMP0033,10,41.26,1.12
1931,CMP0033,11,147.63,5.1
1932,CMP0033,12,123.84,11.51
1933,CMP0033,13,158.55,7.97
1934,CMP0033,14,145.53,5.34
1935,CMP0033,15,7.13,0.64
1936,CMP0033,16,83.59,1.15
1937,CMP0033,17,71.46,4.96
1938,CMP0033,18,190.84,14.85
1939,CMP0033,19,155.97,5.72
1940,CMP0033,20,54.01,1.13
1941,CMP0033,21,119.77,4.53
1942,CMP0033,22,49.83,2.83
1943,CMP0033,23,181.08,5.2
1944,CMP0033,24,38.2,0.8
1945,CMP0033,25,66.36,5.59
1946,CMP0033,26,152.54,8.95
1947,CMP0033,27,71.12,4.0
1948,CMP0033,28,130.39,8.09
1949,CMP0033,29,53.99,3.53
1950,CMP0033,30,123.53,10.3
1951,CMP0033,31,187.11,3.63
1952,CMP0033,32,48.38,1.18
1953,CMP0033,33,101.81,7.74
1954,CMP0033,34,79.52,1.34
1955,CMP0033,35,168.11,2.94
1956,CMP0033,36,194.39,17.89
1957,CMP0033,37,13.42,0.7
1958,CMP0033,38,80.68,4.54
1959,CMP0033,39,174.28,13.26
1960,CMP0033,40,141.59,1.81
1961,CMP0033,41,57.55,1.09
1962,CMP0033,42,48.02,2.61
1963,CMP0033,43,63.04,4.17
1964,CMP0033,44,47.52,4.04
1965,CMP0033,45,133.48,1.4
1966,CMP0033,46,147.46,10.39
1967,CMP0033,47,122.13,8.44
1968,CMP0033,48,115.77,4.08
1969,CMP0033,49,38.31,0.74
1970,CMP0033,50,67.13,3.36
1971,CMP0033,51,183.94,17.51
1972,CMP0033,52,162.67,10.6
1973,CMP0033,53,92.92,9.15
1974,CMP0033,54,78.19,4.78
1975,CMP0033,55,187.86,12.9
1976,CMP0033,56,28.73,1.1
1977,CMP0033,57,198.76,4.95
1978,CMP0033,58,44.8,3.67
1979,CMP0033,59,163.16,2.59
1980,CMP0033,60,89.58,7.12
1981,CMP0034,1,86.34,6.03
1982,CMP0034,2,165.41,12.04
1983,CMP0034,3,30.43,0.95
1984,CMP0034,4,127.82,1.68
1985,CMP0034,5,70.88,3.22
1986,CMP0034,6,153.31,12.85
1987,CMP0034,7,115.35,1.53
1988,CMP0034,8,35.32,2.33
1989,CMP0034,9,93.29,2.93
1990,CMP0034,10,141.46,9.74
1991,CMP0034,11,131.09,1.65
1992,CMP0034,12,24.69,2.17
1993,CMP0034,13,99.94,6.46
1994,CMP0034,14,194.42,16.18
1995,CMP0034,15,63.55,6.17
1996,CMP0034,16,15.2,0.69
1997,CMP0034,17,64.16,2.68
1998,CMP0034,18,10.63,0.52
1999,CMP0034,19,165.65,13.31
2000,CMP0034,20,178.06,12.16
2001,CMP0034,21,181.31,15.37
2002,CMP0034,22,118.47,10.07
2003,CMP0034,23,109.98,7.38
2004,CMP0034,24,177.05,17.26
2005,CMP0034,25,44.67,4.08
2006,CMP0034,26,180.2,6.65
2007,CMP0034,27,142.5,7.88
2008,CMP0034,28,69.77,3.94
2009,CMP0034,29,188.26,8.59
2010,CMP0034,30,157.18,2.03
2011,CMP0034,31,150.91,9.68
2012,CMP0034,32,17.09,0.66
2013,CMP0034,33,176.15,3.03
2014,CMP0034,34,129.92,12.45
2015,CMP0034,35,9.59,0.2
2016,CMP0034,36,164.17,3.96
2017,CMP0034,37,114.25,3.08
2018,CMP0034,38,148.21,3.68
2019,CMP0034,39,60.12,3.79
2020,CMP0034,40,51.19,4.76
2021,CMP0034,41,69.23,3.21
2022,CMP0034,42,13.31,0.86
2023,CMP0034,43,133.92,8.99
2024,CMP0034,44,174.74,12.9
2025,CMP0034,45,37.95,3.07
2026,CMP0034,46,133.87,9.49
2027,CMP0034,47,26.68,0.37
2028,CMP0034,48,56.48,1.22
2029,CMP0034,49,78.64,3.28
2030,CMP0034,50,130.75,2.89
2031,CMP0034,51,187.54,7.79
2032,CMP0034,52,50.87,4.03
2033,CMP0034,53,106.15,7.01
2034,CMP0034,54,8.7,0.78
2035,CMP0034,55,64.43,4.33
2036,CMP0034,56,140.63,4.9
2037,CMP0034,57,132.18,9.03
2038,CMP0034,58,52.0,4.41
2039,CMP0034,59,105.18,1.73
2040,CMP0034,60,30.76,0.96
2041,CMP0035,1,37.66,1.78
2042,CMP0035,2,68.23,5.13
2043,CMP0035,3,164.72,4.19
2044,CMP0035,4,32.06,2.78
2045,CMP0035,5,7.71,0.32
2046,CMP0035,6,116.08,10.36
2047,CMP0035,7,43.9,0.48
2048,CMP0035,8,67.62,0.68
2049,CMP0035,9,131.54,6.35
2050,CMP0035,10,24.16,1.74
2051,CMP0035,11,67.72,1.71
2052,CMP0035,12,131.52,10.8
2053,CMP0035,13,94.61,8.67
2054,CMP0035,14,34.4,2.54
2055,CMP0035,15,37.28,3.13
2056,CMP0035,16,198.07,17.34
2057,CMP0035,17,18.51,0.66
2058,CMP0035,18,177.24,9.03
2059,CMP0035,19,117.29,7.75
2060,CMP0035,20,47.13,2.24
2061,CMP0035,21,152.5,5.03
2062,CMP0035,22,106.89,6.04
2063,CMP0035,23,96.87,2.57
2064,CMP0035,24,81.59,3.12
2065,CMP0035,25,65.71,4.06
2066,CMP0035,26,97.61,4.52
2067,CMP0035,27,91.67,8.34
2068,CMP0035,28,6.98,0.51
2069,CMP0035,29,60.64,1.64
2070,CMP0035,30,143.58,5.61
2071,CMP0035,31,190.86,10.48
2072,CMP0035,32,158.13,3.16
2073,CMP0035,33,32.41,1.88
2074,CMP0035,34,82.44,2.81
2075,CMP0035,35,28.95,1.62
2076,CMP0035,36,89.08,4.31
2077,CMP0035,37,25.32,1.91
2078,CMP0035,38,17.05,0.66
2079,CMP0035,39,181.08,3.89
2080,CMP0035,40,62.65,3.67
2081,CMP0035,41,35.19,3.47
2082,CMP0035,42,17.09,0.78
2083,CMP0035,43,158.27,2.92
2084,CMP0035,44,127.84,7.44
2085,CMP0035,45,68.71,1.12
2086,CMP0035,46,43.05,2.91
2087,CMP0035,47,134.78,2.59
2088,CMP0035,48,70.84,5.07
2089,CMP0035,49,136.97,7.74
2090,CMP0035,50,41.39,0.89
2091,CMP0035,51,56.4,5.16
2092,CMP0035,52,190.9,12.25
2093,CMP0035,53,48.36,1.93
2094,CMP0035,54,45.12,1.83
2095,CMP0035,55,90.47,5.49
2096,CMP0035,56,140.2,4.84
2097,CMP0035,57,68.73,4.31
2098,CMP0035,58,122.04,10.14
2099,CMP0035,59,119.37,3.3
2100,CMP0035,60,47.47,2.3
2101,CMP0036,1,123.68,2.02
2102,CMP0036,2,60.52,4.21
2103,CMP0036,3,49.03,1.02
2104,CMP0036,4,102.25,3.71
2105,CMP0036,5,152.45,5.84
2106,CMP0036,6,66.93,1.05
2107,CMP0036,7,113.82,6.24
2108,CMP0036,8,27.87,1.25
2109,CMP0036,9,178.37,14.91
2110,CMP0036,10,39.05,0.66
2111,CMP0036,11,116.9,1.5
2112,CMP0036,12,98.71,8.16
2113,CMP0036,13,31.18,2.66
2114,CMP0036,14,108.5,8.55
2115,CMP0036,15,177.14,3.38
2116,CMP0036,16,64.01,6.32
2117,CMP0036,17,102.42,8.31
2118,CMP0036,18,166.69,5.66
2119,CMP0036,19,147.13,6.18
2120,CMP0036,20,99.48,7.41
2121,CMP0036,21,42.46,2.58
2122,CMP0036,22,63.59,6.34
2123,CMP0036,23,69.96,1.84
2124,CMP0036,24,49.33,4.36
2125,CMP0036,25,74.6,5.41
2126,CMP0036,26,150.34,13.75
2127,CMP0036,27,66.67,3.37
2128,CMP0036,28,76.91,1.92
2129,CMP0036,29,183.55,8.31
2130,CMP0036,30,76.18,2.71
2131,CMP0036,31,103.85,7.52
2132,CMP0036,32,151.13,10.22
2133,CMP0036,33,193.24,16.42
2134,CMP0036,34,124.69,6.28
2135,CMP0036,35,124.72,1.34
2136,CMP0036,36,116.45,7.03
2137,CMP0036,37,31.89,0.57
2138,CMP0036,38,153.98,10.31
2139,CMP0036,39,156.46,13.05
2140,CMP0036,40,185.52,5.21
2141,CMP0036,41,19.32,0.97
2142,CMP0036,42,58.9,5.21
2143,CMP0036,43,84.99,4.92
2144,CMP0036,44,62.2,4.45
2145,CMP0036,45,81.67,4.4
2146,CMP0036,46,91.7,6.99
2147,CMP0036,47,170.19,16.06
2148,CMP0036,48,116.07,10.22
2149,CMP0036,49,149.97,4.99
2150,CMP0036,50,21.62,1.96
2151,CMP0036,51,168.61,8.88
2152,CMP0036,52,101.85,3.69
2153,CMP0036,53,68.15,4.78
2154,CMP0036,54,31.25,0.46
2155,CMP0036,55,175.32,5.1
2156,CMP0036,56,16.64,0.81
2157,CMP0036,57,45.74,0.83
2158,CMP0036,58,35.96,2.03
2159,CMP0036,59,13.9,0.93
2160,CMP0036,60,9.7,0.14
2161,CMP0037,1,55.26,3.91
2162,CMP0037,2,113.65,1.8
2163,CMP0037,3,75.05,4.48
2164,CMP0037,4,108.86,1.29
2165,CMP0037,5,133.99,5.65
2166,CMP0037,6,14.7,0.32
2167,CMP0037,7,50.31,0.77
2168,CMP0037,8,55.74,3.71
2169,CMP0037,9,112.57,6.14
2170,CMP0037,10,19.26,0.9
2171,CMP0037,11,5.57,0.23
2172,CMP0037,12,175.46,2.55
2173,CMP0037,13,79.71,3.95
2174,CMP0037,14,122.33,3.06
2175,CMP0037,15,9.8,0.8
2176,CMP0037,16,137.38,2.03
2177,CMP0037,17,60.93,2.47
2178,CMP0037,18,128.07,10.43
2179,CMP0037,19,171.92,13.04
2180,CMP0037,20,160.76,12.61
2181,CMP0037,21,33.75,2.82
2182,CMP0037,22,56.84,4.59
2183,CMP0037,23,96.85,6.74
2184,CMP0037,24,64.56,2.9
2185,CMP0037,25,55.78,1.58
2186,CMP0037,26,142.09,5.85
2187,CMP0037,27,59.73,5.28
2188,CMP0037,28,182.22,8.56
2189,CMP0037,29,103.19,1.64
2190,CMP0037,30,193.72,17.99
2191,CMP0037,31,29.07,0.95
2192,CMP0037,32,145.67,4.87
2193,CMP0037,33,104.41,7.25
2194,CMP0037,34,14.54,1.29
2195,CMP0037,35,24.76,1.29
2196,CMP0037,36,9.46,0.88
2197,CMP0037,37,114.59,8.47
2198,CMP0037,38,47.92,3.13
2199,CMP0037,39,152.03,8.01
2200,CMP0037,40,171.15,14.66
2201,CMP0037,41,78.54,2.47
2202,CMP0037,42,188.12,6.33
2203,CMP0037,43,19.49,0.78
2204,CMP0037,44,19.08,1.4
2205,CMP0037,45,91.53,6.12
2206,CMP0037,46,97.66,7.98
2207,CMP0037,47,117.79,8.06
2208,CMP0037,48,118.1,8.07
2209,CMP0037,49,58.6,5.43
2210,CMP0037,50,166.18,15.23
2211,CMP0037,51,9.26,0.85
2212,CMP0037,52,47.23,2.28
2213,CMP0037,53,172.05,13.16
2214,CMP0037,54,190.69,14.74
2215,CMP0037,55,138.95,5.18
2216,CMP0037,56,137.23,10.85
2217,CMP0037,57,95.65,1.67
2218,CMP0037,58,194.81,2.42
2219,CMP0037,59,31.79,1.11
2220,CMP0037,60,69.86,5.75
2221,CMP0038,1,56.84,3.98
2222,CMP0038,2,50.99,0.62
2223,CMP0038,3,24.66,0.63
2224,CMP0038,4,13.77,1.3
2225,CMP0038,5,145.25,5.38
2226,CMP0038,6,50.6,1.54
2227,CMP0038,7,101.68,4.26
2228,CMP0038,8,124.97,5.33
2229,CMP0038,9,181.32,11.96
2230,CMP0038,10,12.64,0.24
2231,CMP0038,11,174.51,2.47
2232,CMP0038,12,72.49,6.39
2233,CMP0038,13,173.3,11.23
2234,CMP0038,14,72.06,6.37
2235,CMP0038,15,65.76,3.28
2236,CMP0038,16,196.92,9.1
2237,CMP0038,17,79.84,2.58
2238,CMP0038,18,187.68,13.02
2239,CMP0038,19,130.25,4.95
2240,CMP0038,20,106.82,6.16
2241,CMP0038,21,78.51,1.54
2242,CMP0038,22,158.95,7.73
2243,CMP0038,23,135.13,12.26
2244,CMP0038,24,25.36,2.21
2245,CMP0038,25,130.22,10.73
2246,CMP0038,26,16.75,0.33
2247,CMP0038,27,46.8,4.67
2248,CMP0038,28,148.36,9.19
2249,CMP0038,29,68.11,1.49
2250,CMP0038,30,114.28,8.48
2251,CMP0038,31,78.55,3.14
2252,CMP0038,32,91.91,2.67
2253,CMP0038,33,65.44,2.87
2254,CMP0038,34,130.3,11.59
2255,CMP0038,35,6.38,0.35
2256,CMP0038,36,11.18,0.71
