EmployeeSnapshotID,CompanyID,PeriodID,EmployeeCount,AvgSalary
5150,CMP0258,10,7898,78.93
5151,CMP0258,11,12599,21.01
5152,CMP0258,12,6669,50.92
5153,CMP0258,13,4937,86.19
5154,CMP0258,14,13716,86.33
5155,CMP0258,15,12380,78.61
5156,CMP0258,16,4905,55.82
5157,CMP0258,17,13273,33.27
5158,CMP0258,18,11291,61.39
5159,CMP0258,19,5928,50.44
5160,CMP0258,20,5464,15.8
5161,CMP0259,1,4086,69.63
5162,CMP0259,2,5741,91.23
5163,CMP0259,3,1531,73.16
5164,CMP0259,4,4278,57.24
5165,CMP0259,5,6204,70.11
5166,CMP0259,6,4380,72.45
5167,CMP0259,7,3523,83.74
5168,CMP0259,8,5066,90.99
5169,CMP0259,9,3657,90.55
5170,CMP0259,10,6182,50.5
5171,CMP0259,11,4784,63.63
5172,CMP0259,12,6046,123.23
5173,CMP0259,13,6905,36.95
5174,CMP0259,14,5657,68.99
5175,CMP0259,15,6471,40.61
5176,CMP0259,16,7467,75.48
5177,CMP0259,17,7160,42.29
5178,CMP0259,18,6649,59.33
5179,CMP0259,19,6206,51.87
5180,CMP0259,20,3019,49.54
5181,CMP0260,1,3380,29.82
5182,CMP0260,2,2933,70.86
5183,CMP0260,3,3072,61.46
5184,CMP0260,4,2779,33.59
5185,CMP0260,5,4268,89.29
5186,CMP0260,6,3778,85.73
5187,CMP0260,7,4929,89.35
5188,CMP0260,8,2691,16.55
5189,CMP0260,9,1385,58.26
5190,CMP0260,10,3757,71.96
5191,CMP0260,11,1526,71.99
5192,CMP0260,12,3097,92.2
5193,CMP0260,13,4379,52.78
5194,CMP0260,14,2986,74.46
5195,CMP0260,15,1704,65.61
5196,CMP0260,16,1713,61.6
5197,CMP0260,17,4027,104.17
5198,CMP0260,18,2683,54.34
5199,CMP0260,19,3506,106.22
5200,CMP0260,20,5034,92.52
5201,CMP0261,1,4037,59.81
5202,CMP0261,2,4445,62.76
5203,CMP0261,3,4434,68.35
5204,CMP0261,4,3048,92.65
5205,CMP0261,5,6783,70.96
5206,CMP0261,6,2230,63.15
5207,CMP0261,7,6970,74.47
5208,CMP0261,8,8676,77.0
5209,CMP0261,9,8179,79.14
5210,CMP0261,10,3787,30.21
5211,CMP0261,11,2466,96.07
5212,CMP0261,12,4609,81.21
5213,CMP0261,13,6339,92.09
5214,CMP0261,14,7150,67.6
5215,CMP0261,15,5187,45.04
5216,CMP0261,16,5684,41.78
5217,CMP0261,17,8809,78.15
5218,CMP0261,18,5949,68.56
5219,CMP0261,19,2573,62.3
5220,CMP0261,20,7063,67.65
5221,CMP0262,1,6619,47.96
5222,CMP0262,2,5572,50.71
5223,CMP0262,3,4925,61.98
5224,CMP0262,4,3992,76.95
5225,CMP0262,5,7029,84.01
5226,CMP0262,6,6989,79.9
5227,CMP0262,7,3094,67.93
5228,CMP0262,8,8811,69.43
5229,CMP0262,9,5018,102.16
5230,CMP0262,10,6576,67.78
5231,CMP0262,11,7628,45.78
5232,CMP0262,12,4553,65.9
5233,CMP0262,13,4786,76.47
5234,CMP0262,14,8026,42.54
5235,CMP0262,15,10345,51.28
5236,CMP0262,16,4050,93.52
5237,CMP0262,17,6667,77.12
5238,CMP0262,18,11100,41.25
5239,CMP0262,19,9575,56.93
5240,CMP0262,20,6022,13.89
5241,CMP0263,1,6690,91.75
5242,CMP0263,2,7323,102.04
5243,CMP0263,3,5975,73.44
5244,CMP0263,4,5651,95.82
5245,CMP0263,5,6953,84.63
5246,CMP0263,6,6175,40.27
5247,CMP0263,7,10683,29.53
5248,CMP0263,8,2720,64.93
5249,CMP0263,9,10860,99.91
5250,CMP0263,10,11129,84.01
5251,CMP0263,11,6411,70.92
5252,CMP0263,12,10627,78.15
5253,CMP0263,13,7093,100.36
5254,CMP0263,14,9138,86.87
5255,CMP0263,15,5137,5.79
5256,CMP0263,16,4943,100.55
5257,CMP0263,17,10219,58.72
5258,CMP0263,18,11918,96.4
5259,CMP0263,19,6038,41.38
5260,CMP0263,20,10167,88.63
5261,CMP0264,1,5142,78.23
5262,CMP0264,2,3614,75.06
5263,CMP0264,3,6417,51.84
5264,CMP0264,4,7052,61.62
5265,CMP0264,5,5153,74.5
5266,CMP0264,6,7067,83.96
5267,CMP0264,7,6244,101.67
5268,CMP0264,8,7902,78.21
5269,CMP0264,9,4227,99.0
5270,CMP0264,10,6209,62.94
5271,CMP0264,11,3080,58.3
5272,CMP0264,12,3749,63.9
5273,CMP0264,13,5313,69.85
5274,CMP0264,14,3869,66.21
5275,CMP0264,15,4927,58.95
5276,CMP0264,16,9339,50.8
5277,CMP0264,17,9869,80.5
5278,CMP0264,18,3070,83.34
5279,CMP0264,19,4003,60.54
5280,CMP0264,20,8364,41.5
5281,CMP0265,1,4652,108.84
5282,CMP0265,2,4858,11.48
5283,CMP0265,3,4588,66.53
5284,CMP0265,4,5210,47.82
5285,CMP0265,5,2799,92.13
5286,CMP0265,6,4518,74.48
5287,CMP0265,7,3787,54.47
5288,CMP0265,8,2555,76.28
5289,CMP0265,9,2495,87.43
5290,CMP0265,10,6884,42.27
5291,CMP0265,11,4224,87.62
5292,CMP0265,12,11173,35.7
5293,CMP0265,13,3501,82.59
5294,CMP0265,14,11300,100.75
5295,CMP0265,15,9959,61.04
5296,CMP0265,16,7602,75.43
5297,CMP0265,17,7930,89.37
5298,CMP0265,18,11236,54.28
5299,CMP0265,19,10780,123.67
5300,CMP0265,20,8199,124.69
5301,CMP0266,1,3380,77.04
5302,CMP0266,2,3243,49.55
5303,CMP0266,3,5510,79.15
5304,CMP0266,4,6348,72.8
5305,CMP0266,5,6986,83.97
5306,CMP0266,6,5442,55.36
5307,CMP0266,7,3223,35.57
5308,CMP0266,8,4438,86.09
5309,CMP0266,9,3160,35.55
5310,CMP0266,10,2156,57.22
5311,CMP0266,11,5536,78.49
5312,CMP0266,12,3611,84.54
5313,CMP0266,13,3831,86.06
5314,CMP0266,14,4039,46.91
5315,CMP0266,15,5923,85.9
5316,CMP0266,16,8571,57.2
5317,CMP0266,17,4223,52.93
5318,CMP0266,18,6544,63.14
5319,CMP0266,19,7300,59.95
5320,CMP0266,20,5802,79.73
5321,CMP0267,1,4655,63.44
5322,CMP0267,2,2662,53.27
5323,CMP0267,3,3589,56.81
5324,CMP0267,4,3820,75.07
5325,CMP0267,5,3525,75.82
5326,CMP0267,6,3834,67.88
5327,CMP0267,7,4333,63.18
5328,CMP0267,8,3151,86.57
5329,CMP0267,9,6821,76.68
5330,CMP0267,10,6108,56.25
5331,CMP0267,11,3469,54.5
5332,CMP0267,12,3998,68.31
5333,CMP0267,13,3823,48.1
5334,CMP0267,14,6149,69.36
5335,CMP0267,15,5505,59.73
5336,CMP0267,16,4989,53.74
5337,CMP0267,17,6457,73.91
5338,CMP0267,18,6833,57.89
5339,CMP0267,19,2501,97.12
5340,CMP0267,20,5164,80.61
5341,CMP0268,1,5781,76.17
5342,CMP0268,2,3265,68.66
5343,CMP0268,3,4718,56.88
5344,CMP0268,4,7527,21.02
5345,CMP0268,5,7655,28.71
5346,CMP0268,6,5397,87.77
5347,CMP0268,7,8299,59.74
5348,CMP0268,8,9046,71.42
5349,CMP0268,9,5438,94.19
5350,CMP0268,10,8008,72.16
5351,CMP0268,11,4035,51.45
5352,CMP0268,12,7115,52.5
5353,CMP0268,13,3919,71.3
5354,CMP0268,14,10081,85.04
5355,CMP0268,15,5703,76.96
5356,CMP0268,16,4614,63.93
5357,CMP0268,17,4992,81.05
5358,CMP0268,18,5149,100.77
5359,CMP0268,19,10165,91.79
5360,CMP0268,20,11533,62.4
5361,CMP0269,1,10541,65.03
5362,CMP0269,2,5917,45.04
5363,CMP0269,3,8040,48.19
5364,CMP0269,4,5151,73.1
5365,CMP0269,5,8881,65.51
5366,CMP0269,6,9130,55.55
5367,CMP0269,7,11463,106.44
5368,CMP0269,8,7657,29.23
5369,CMP0269,9,11786,53.83
5370,CMP0269,10,6683,52.34
5371,CMP0269,11,9499,89.17
5372,CMP0269,12,11621,54.96
5373,CMP0269,13,5266,62.9
5374,CMP0269,14,10719,78.06
5375,CMP0269,15,10972,43.95
5376,CMP0269,16,10916,70.75
5377,CMP0269,17,10914,56.35
5378,CMP0269,18,11473,74.39
5379,CMP0269,19,8737,70.59
5380,CMP0269,20,13894,93.85
5381,CMP0270,1,7096,44.57
5382,CMP0270,2,6255,92.95
5383,CMP0270,3,1898,59.44
5384,CMP0270,4,7868,83.16
5385,CMP0270,5,3589,42.02
5386,CMP0270,6,3856,32.41
5387,CMP0270,7,6793,60.41
5388,CMP0270,8,8599,30.39
5389,CMP0270,9,4870,30.67
5390,CMP0270,10,2989,46.67
5391,CMP0270,11,7157,92.7
5392,CMP0270,12,4782,75.43
5393,CMP0270,13,8422,99.03
5394,CMP0270,14,5027,65.78
5395,CMP0270,15,2466,91.35
5396,CMP0270,16,3645,43.99
5397,CMP0270,17,7645,60.15
5398,CMP0270,18,8022,120.07
5399,CMP0270,19,2613,59.12
5400,CMP0270,20,6797,78.05
5401,CMP0271,1,10029,64.11
5402,CMP0271,2,16002,84.25
5403,CMP0271,3,7515,67.69
5404,CMP0271,4,14496,85.59
5405,CMP0271,5,10008,88.99
5406,CMP0271,6,19406,106.21
5407,CMP0271,7,17511,70.59
5408,CMP0271,8,13194,65.81
5409,CMP0271,9,22460,72.54
5410,CMP0271,10,7883,31.53
5411,CMP0271,11,16815,60.47
5412,CMP0271,12,11903,64.22
5413,CMP0271,13,20719,45.85
5414,CMP0271,14,18243,58.42
5415,CMP0271,15,10534,44.42
5416,CMP0271,16,20726,87.94
5417,CMP0271,17,6025,64.71
5418,CMP0271,18,12766,80.94
5419,CMP0271,19,18113,37.41
5420,CMP0271,20,11891,67.97
5421,CMP0272,1,1551,45.3
5422,CMP0272,2,654,48.93
5423,CMP0272,3,991,75.21
5424,CMP0272,4,718,74.73
5425,CMP0272,5,1500,105.44
5426,CMP0272,6,1421,81.97
5427,CMP0272,7,984,66.85
5428,CMP0272,8,1269,50.52
5429,CMP0272,9,1952,37.54
5430,CMP0272,10,1769,63.69
5431,CMP0272,11,1249,65.1
5432,CMP0272,12,1916,44.47
5433,CMP0272,13,1117,39.16
5434,CMP0272,14,1073,65.64
5435,CMP0272,15,1962,49.5
5436,CMP0272,16,1951,79.99
5437,CMP0272,17,1274,48.42
5438,CMP0272,18,1070,109.85
5439,CMP0272,19,861,63.83
5440,CMP0272,20,1292,62.43
5441,CMP0273,1,4574,73.32
5442,CMP0273,2,3389,54.36
5443,CMP0273,3,6740,64.11
5444,CMP0273,4,4743,94.91
5445,CMP0273,5,6096,54.73
5446,CMP0273,6,9338,53.99
5447,CMP0273,7,3879,77.46
5448,CMP0273,8,5151,62.18
5449,CMP0273,9,9047,87.55
5450,CMP0273,10,4811,77.74
5451,CMP0273,11,4363,87.2
5452,CMP0273,12,7392,59.17
5453,CMP0273,13,4610,60.1
5454,CMP0273,14,8340,57.57
5455,CMP0273,15,7828,69.86
5456,CMP0273,16,3685,79.11
5457,CMP0273,17,9630,50.71
5458,CMP0273,18,4283,51.89
5459,CMP0273,19,9723,27.3
5460,CMP0273,20,5586,95.93
5461,CMP0274,1,12080,52.11
5462,CMP0274,2,4437,61.23
5463,CMP0274,3,7652,90.0
5464,CMP0274,4,6524,57.21
5465,CMP0274,5,4420,74.93
5466,CMP0274,6,9755,76.96
5467,CMP0274,7,5555,91.14
5468,CMP0274,8,6898,87.93
5469,CMP0274,9,4878,73.68
5470,CMP0274,10,11412,70.12
5471,CMP0274,11,5981,119.62
5472,CMP0274,12,9338,98.81
5473,CMP0274,13,5947,78.18
5474,CMP0274,14,5317,23.83
5475,CMP0274,15,14458,48.84
5476,CMP0274,16,14337,112.85
5477,CMP0274,17,5758,55.39
5478,CMP0274,18,13591,93.23
5479,CMP0274,19,7066,91.93
5480,CMP0274,20,4865,36.8
5481,CMP0275,1,824,62.58
5482,CMP0275,2,999,44.13
5483,CMP0275,3,636,53.09
5484,CMP0275,4,1355,83.49
5485,CMP0275,5,1647,37.63
5486,CMP0275,6,1338,59.04
5487,CMP0275,7,1507,84.17
5488,CMP0275,8,581,95.12
5489,CMP0275,9,850,77.13
5490,CMP0275,10,935,109.61
5491,CMP0275,11,1546,40.02
5492,CMP0275,12,1647,71.25
5493,CMP0275,13,2493,78.14
5494,CMP0275,14,998,46.97
5495,CMP0275,15,943,68.01
5496,CMP0275,16,1363,44.62
5497,CMP0275,17,1532,49.61
5498,CMP0275,18,689,77.74
5499,CMP0275,19,1030,37.53
5500,CMP0275,20,902,13.55
5501,CMP0276,1,2710,73.39
5502,CMP0276,2,2672,51.83
5503,CMP0276,3,3123,62.14
5504,CMP0276,4,4089,78.59
5505,CMP0276,5,4305,49.83
5506,CMP0276,6,2796,78.02
5507,CMP0276,7,1804,69.25
5508,CMP0276,8,2080,93.16
5509,CMP0276,9,4455,84.85
5510,CMP0276,10,3065,82.77
5511,CMP0276,11,3867,46.43
5512,CMP0276,12,4452,71.97
5513,CMP0276,13,4728,84.8
5514,CMP0276,14,3716,59.57
5515,CMP0276,15,1762,66.53
5516,CMP0276,16,2587,52.24
5517,CMP0276,17,1299,63.03
5518,CMP0276,18,4222,102.8
5519,CMP0276,19,3747,88.18
5520,CMP0276,20,2454,69.41
5521,CMP0277,1,5743,73.35
5522,CMP0277,2,4367,56.8
5523,CMP0277,3,4342,53.58
5524,CMP0277,4,6365,48.35
5525,CMP0277,5,5168,59.1
5526,CMP0277,6,5901,43.39
5527,CMP0277,7,2120,70.62
5528,CMP0277,8,4795,31.18
5529,CMP0277,9,7447,72.4
5530,CMP0277,10,6959,63.12
5531,CMP0277,11,5558,32.13
5532,CMP0277,12,3274,95.88
5533,CMP0277,13,6983,77.06
5534,CMP0277,14,4572,77.33
5535,CMP0277,15,1881,61.43
5536,CMP0277,16,7243,104.03
5537,CMP0277,17,5628,73.56
5538,CMP0277,18,7828,111.14
5539,CMP0277,19,8198,46.64
5540,CMP0277,20,4812,63.65
5541,CMP0278,1,4078,59.52
5542,CMP0278,2,5374,67.73
5543,CMP0278,3,11178,75.1
5544,CMP0278,4,9388,67.84
5545,CMP0278,5,7790,67.05
5546,CMP0278,6,10414,45.94
5547,CMP0278,7,13235,84.75
5548,CMP0278,8,10023,46.15
5549,CMP0278,9,6339,81.61
5550,CMP0278,10,9429,119.92
5551,CMP0278,11,14668,93.38
5552,CMP0278,12,10000,86.59
5553,CMP0278,13,12437,74.58
5554,CMP0278,14,10712,68.59
5555,CMP0278,15,13565,92.49
5556,CMP0278,16,6719,104.1
5557,CMP0278,17,8487,57.25
5558,CMP0278,18,9384,43.43
5559,CMP0278,19,8287,82.52
5560,CMP0278,20,6117,86.66
5561,CMP0279,1,3747,58.53
5562,CMP0279,2,2192,94.69
5563,CMP0279,3,1843,75.12
5564,CMP0279,4,4318,69.17
5565,CMP0279,5,3474,61.09
5566,CMP0279,6,1668,91.28
5567,CMP0279,7,4867,75.55
5568,CMP0279,8,5435,103.95
5569,CMP0279,9,4834,64.81
5570,CMP0279,10,4678,76.49
5571,CMP0279,11,1811,74.42
5572,CMP0279,12,4785,78.61
5573,CMP0279,13,2196,78.6
5574,CMP0279,14,4660,74.51
5575,CMP0279,15,4962,85.61
5576,CMP0279,16,2944,63.34
5577,CMP0279,17,4036,87.79
5578,CMP0279,18,4283,48.82
5579,CMP0279,19,1975,55.68
5580,CMP0279,20,6491,87.92
5581,CMP0280,1,1512,93.68
5582,CMP0280,2,2979,112.3
5583,CMP0280,3,1087,76.38
5584,CMP0280,4,1295,82.15
5585,CMP0280,5,2327,16.9
5586,CMP0280,6,2347,69.26
5587,CMP0280,7,1929,60.08
5588,CMP0280,8,1877,93.81
5589,CMP0280,9,3601,74.21
5590,CMP0280,10,4087,68.76
5591,CMP0280,11,1409,82.3
5592,CMP0280,12,1261,87.18
5593,CMP0280,13,3619,58.27
5594,CMP0280,14,3443,76.58
5595,CMP0280,15,2340,98.18
5596,CMP0280,16,3643,67.79
5597,CMP0280,17,3557,95.65
5598,CMP0280,18,2503,65.0
5599,CMP0280,19,1290,48.16
5600,CMP0280,20,1339,41.27
5601,CMP0281,1,8209,96.55
5602,CMP0281,2,2978,104.63
5603,CMP0281,3,7989,63.39
5604,CMP0281,4,5555,81.22
5605,CMP0281,5,8201,102.1
5606,CMP0281,6,8881,77.93
5607,CMP0281,7,10721,60.75
5608,CMP0281,8,4930,56.35
5609,CMP0281,9,12313,104.33
5610,CMP0281,10,14223,69.73
5611,CMP0281,11,12988,47.47
5612,CMP0281,12,7908,90.98
5613,CMP0281,13,9694,66.92
5614,CMP0281,14,5111,120.29
5615,CMP0281,15,17789,44.7
5616,CMP0281,16,14126,77.72
5617,CMP0281,17,9632,45.77
5618,CMP0281,18,12914,76.2
5619,CMP0281,19,12941,59.22
5620,CMP0281,20,6523,95.03
5621,CMP0282,1,2681,60.88
5622,CMP0282,2,1421,69.81
5623,CMP0282,3,969,45.13
5624,CMP0282,4,3892,85.33
5625,CMP0282,5,1675,62.0
5626,CMP0282,6,1857,75.48
5627,CMP0282,7,2846,73.82
5628,CMP0282,8,2393,37.09
5629,CMP0282,9,1608,42.38
5630,CMP0282,10,3260,32.47
5631,CMP0282,11,4123,92.78
5632,CMP0282,12,2018,79.57
5633,CMP0282,13,1513,74.15
5634,CMP0282,14,3807,87.07
5635,CMP0282,15,3161,49.18
5636,CMP0282,16,2242,60.06
5637,CMP0282,17,3555,65.19
5638,CMP0282,18,2944,85.3
5639,CMP0282,19,4014,46.68
5640,CMP0282,20,4031,61.63
5641,CMP0283,1,1314,43.02
5642,CMP0283,2,1481,90.22
5643,CMP0283,3,885,76.69
5644,CMP0283,4,2164,29.41
5645,CMP0283,5,1400,52.27
5646,CMP0283,6,2626,107.95
5647,CMP0283,7,1194,82.82
5648,CMP0283,8,2435,72.24
5649,CMP0283,9,1231,69.05
5650,CMP0283,10,1887,54.74
5651,CMP0283,11,1450,51.21
5652,CMP0283,12,3747,56.24
5653,CMP0283,13,3171,80.07
5654,CMP0283,14,3787,79.69
5655,CMP0283,15,1717,72.35
5656,CMP0283,16,1164,61.97
5657,CMP0283,17,2862,27.3
5658,CMP0283,18,3823,102.97
5659,CMP0283,19,4051,43.68
5660,CMP0283,20,2082,69.69
5661,CMP0284,1,1879,97.99
5662,CMP0284,2,5218,56.49
5663,CMP0284,3,1438,89.25
5664,CMP0284,4,2060,47.78
5665,CMP0284,5,4608,96.66
5666,CMP0284,6,2187,92.64
5667,CMP0284,7,4788,107.43
5668,CMP0284,8,5854,87.07
5669,CMP0284,9,4939,64.58
5670,CMP0284,10,4096,69.02
5671,CMP0284,11,2579,61.3
5672,CMP0284,12,5277,122.09
5673,CMP0284,13,5269,51.23
5674,CMP0284,14,1517,30.85
5675,CMP0284,15,1682,64.94
5676,CMP0284,16,6579,71.14
5677,CMP0284,17,7051,80.15
5678,CMP0284,18,5967,89.33
5679,CMP0284,19,5112,64.31
5680,CMP0284,20,4363,40.94
5681,CMP0285,1,6656,98.57
5682,CMP0285,2,5881,59.98
5683,CMP0285,3,3006,84.47
5684,CMP0285,4,4505,96.23
5685,CMP0285,5,5028,92.23
5686,CMP0285,6,5541,55.43
5687,CMP0285,7,2211,85.02
5688,CMP0285,8,5359,113.03
5689,CMP0285,9,7175,67.89
5690,CMP0285,10,6226,60.22
5691,CMP0285,11,3975,63.3
5692,CMP0285,12,4355,117.73
5693,CMP0285,13,4374,59.56
5694,CMP0285,14,3560,88.59
5695,CMP0285,15,7686,79.04
5696,CMP0285,16,5332,58.97
5697,CMP0285,17,4904,50.54
5698,CMP0285,18,5823,113.29
5699,CMP0285,19,8023,89.7
5700,CMP0285,20,5854,73.04
5701,CMP0286,1,2667,83.34
5702,CMP0286,2,1627,67.98
5703,CMP0286,3,3072,64.12
5704,CMP0286,4,2084,58.52
5705,CMP0286,5,1593,73.86
5706,CMP0286,6,2354,54.38
5707,CMP0286,7,1587,82.39
5708,CMP0286,8,2860,62.25
5709,CMP0286,9,1712,72.54
5710,CMP0286,10,2679,45.41
5711,CMP0286,11,1612,72.57
5712,CMP0286,12,2869,72.32
5713,CMP0286,13,1552,87.92
5714,CMP0286,14,1926,94.19
5715,CMP0286,15,889,91.76
5716,CMP0286,16,3038,29.77
5717,CMP0286,17,1843,83.16
5718,CMP0286,18,1212,100.44
5719,CMP0286,19,1733,58.06
5720,CMP0286,20,3876,82.66
5721,CMP0287,1,14004,54.58
5722,CMP0287,2,13491,83.47
5723,CMP0287,3,7271,74.28
5724,CMP0287,4,4552,50.5
5725,CMP0287,5,7850,60.89
5726,CMP0287,6,6510,98.55
5727,CMP0287,7,9313,65.95
5728,CMP0287,8,9465,77.0
5729,CMP0287,9,5459,82.16
5730,CMP0287,10,18832,70.97
5731,CMP0287,11,5246,88.24
5732,CMP0287,12,8045,48.2
5733,CMP0287,13,13188,25.96
5734,CMP0287,14,7864,58.15
5735,CMP0287,15,8189,80.62
5736,CMP0287,16,16373,79.72
5737,CMP0287,17,18739,95.3
5738,CMP0287,18,7988,115.37
5739,CMP0287,19,6312,66.28
5740,CMP0287,20,12822,81.56
5741,CMP0288,1,9739,105.06
5742,CMP0288,2,10825,79.68
5743,CMP0288,3,10672,66.68
5744,CMP0288,4,4184,52.94
5745,CMP0288,5,8907,46.16
5746,CMP0288,6,12737,102.46
5747,CMP0288,7,11389,79.57
5748,CMP0288,8,4016,54.08
5749,CMP0288,9,13563,65.42
5750,CMP0288,10,4661,88.45
5751,CMP0288,11,4575,104.62
5752,CMP0288,12,10978,101.52
5753,CMP0288,13,5938,63.78
5754,CMP0288,14,7372,42.29
5755,CMP0288,15,13669,50.65
5756,CMP0288,16,5137,66.44
5757,CMP0288,17,9973,79.1
5758,CMP0288,18,11035,66.78
5759,CMP0288,19,9231,76.24
5760,CMP0288,20,8270,61.46
5761,CMP0289,1,3022,66.03
5762,CMP0289,2,1750,83.72
5763,CMP0289,3,1433,80.41
5764,CMP0289,4,4241,36.54
5765,CMP0289,5,3914,66.78
5766,CMP0289,6,4005,62.02
5767,CMP0289,7,2647,45.04
5768,CMP0289,8,3269,79.98
5769,CMP0289,9,3463,42.45
5770,CMP0289,10,4660,93.81
5771,CMP0289,11,5801,81.26
5772,CMP0289,12,3598,53.76
5773,CMP0289,13,2661,82.69
5774,CMP0289,14,6960,108.24
5775,CMP0289,15,2392,43.3
5776,CMP0289,16,2219,65.5
5777,CMP0289,17,3690,56.29
5778,CMP0289,18,3029,78.27
5779,CMP0289,19,2197,56.14
5780,CMP0289,20,3900,138.59
5781,CMP0290,1,2895,93.94
5782,CMP0290,2,1006,69.71
5783,CMP0290,3,2809,73.31
5784,CMP0290,4,1129,99.9
5785,CMP0290,5,1612,58.93
5786,CMP0290,6,3082,57.96
5787,CMP0290,7,2791,51.89
5788,CMP0290,8,1803,66.93
5789,CMP0290,9,1690,66.13
5790,CMP0290,10,2962,74.51
5791,CMP0290,11,3015,91.39
5792,CMP0290,12,2096,65.2
5793,CMP0290,13,1968,52.49
5794,CMP0290,14,1028,120.22
5795,CMP0290,15,1648,43.19
5796,CMP0290,16,3741,73.47
5797,CMP0290,17,2836,81.86
5798,CMP0290,18,2479,52.7
5799,CMP0290,19,2592,96.34
5800,CMP0290,20,3408,78.78
5801,CMP0291,1,6940,78.79
5802,CMP0291,2,10704,52.21
5803,CMP0291,3,6491,48.83
5804,CMP0291,4,10934,75.63
5805,CMP0291,5,4662,33.83
5806,CMP0291,6,5151,87.35
5807,CMP0291,7,3467,86.97
5808,CMP0291,8,7237,67.55
5809,CMP0291,9,5939,77.37
5810,CMP0291,10,5394,48.26
5811,CMP0291,11,8269,24.63
5812,CMP0291,12,10080,72.54
5813,CMP0291,13,4898,49.22
5814,CMP0291,14,5478,63.0
5815,CMP0291,15,11681,12.2
5816,CMP0291,16,3969,84.96
5817,CMP0291,17,5841,98.84
5818,CMP0291,18,11608,89.79
5819,CMP0291,19,8942,38.94
5820,CMP0291,20,7478,62.63
5821,CMP0292,1,18683,61.77
5822,CMP0292,2,12569,46.09
5823,CMP0292,3,12876,43.15
5824,CMP0292,4,14049,54.97
5825,CMP0292,5,9193,58.28
5826,CMP0292,6,9892,87.79
5827,CMP0292,7,9348,50.65
5828,CMP0292,8,7906,86.19
5829,CMP0292,9,8790,39.85
5830,CMP0292,10,15218,52.38
5831,CMP0292,11,17271,80.67
5832,CMP0292,12,8468,105.69
5833,CMP0292,13,16787,88.54
5834,CMP0292,14,9287,80.92
5835,CMP0292,15,9241,72.4
5836,CMP0292,16,9891,60.35
5837,CMP0292,17,18005,76.45
5838,CMP0292,18,8505,54.49
5839,CMP0292,19,7148,76.88
5840,CMP0292,20,11278,69.9
5841,CMP0293,1,5216,53.4
5842,CMP0293,2,9490,71.97
5843,CMP0293,3,14150,109.57
5844,CMP0293,4,4168,73.67
5845,CMP0293,5,9046,117.82
5846,CMP0293,6,7779,90.9
5847,CMP0293,7,8059,96.01
5848,CMP0293,8,10342,87.11
5849,CMP0293,9,12493,93.24
5850,CMP0293,10,7870,59.1
5851,CMP0293,11,5296,62.19
5852,CMP0293,12,5969,24.23
5853,CMP0293,13,14285,79.8
5854,CMP0293,14,3322,67.24
5855,CMP0293,15,11884,50.43
5856,CMP0293,16,10985,67.0
5857,CMP0293,17,8961,79.27
5858,CMP0293,18,3528,64.36
5859,CMP0293,19,5644,80.86
5860,CMP0293,20,10359,66.29
5861,CMP0294,1,2270,25.58
5862,CMP0294,2,1519,72.97
5863,CMP0294,3,4170,78.08
5864,CMP0294,4,1313,91.75
5865,CMP0294,5,3228,109.9
5866,CMP0294,6,3834,66.3
5867,CMP0294,7,1939,80.35
5868,CMP0294,8,3255,78.36
5869,CMP0294,9,3199,82.65
5870,CMP0294,10,1411,65.91
5871,CMP0294,11,1983,90.84
5872,CMP0294,12,3962,106.21
5873,CMP0294,13,2266,92.02
5874,CMP0294,14,1467,64.75
5875,CMP0294,15,4009,96.31
5876,CMP0294,16,4160,105.08
5877,CMP0294,17,2193,95.57
5878,CMP0294,18,1306,66.98
5879,CMP0294,19,2715,64.87
5880,CMP0294,20,2774,110.64
5881,CMP0295,1,3290,61.51
5882,CMP0295,2,2842,53.0
5883,CMP0295,3,3493,61.11
5884,CMP0295,4,3533,74.34
5885,CMP0295,5,2944,93.35
5886,CMP0295,6,2743,46.71
5887,CMP0295,7,1002,94.65
5888,CMP0295,8,2468,81.01
5889,CMP0295,9,1063,67.47
5890,CMP0295,10,2004,103.71
5891,CMP0295,11,2907,99.7
5892,CMP0295,12,2718,92.21
5893,CMP0295,13,3701,70.08
5894,CMP0295,14,2237,66.49
5895,CMP0295,15,3391,63.55
5896,CMP0295,16,1829,79.46
5897,CMP0295,17,2935,76.74
5898,CMP0295,18,3006,38.77
5899,CMP0295,19,1975,86.09
5900,CMP0295,20,4020,65.42
5901,CMP0296,1,7378,87.14
5902,CMP0296,2,8201,78.82
5903,CMP0296,3,2055,50.18
5904,CMP0296,4,7871,78.26
5905,CMP0296,5,5993,71.64
5906,CMP0296,6,2709,48.68
5907,CMP0296,7,7095,113.49
5908,CMP0296,8,7602,44.23
5909,CMP0296,9,3475,80.95
5910,CMP0296,10,2724,92.0
5911,CMP0296,11,7090,47.52
5912,CMP0296,12,5652,51.9
5913,CMP0296,13,5750,68.11
5914,CMP0296,14,7190,48.35
5915,CMP0296,15,6224,100.33
5916,CMP0296,16,5775,92.5
5917,CMP0296,17,2175,87.17
5918,CMP0296,18,9639,76.58
5919,CMP0296,19,3051,58.29
5920,CMP0296,20,7423,62.09
5921,CMP0297,1,2978,65.8
5922,CMP0297,2,5834,80.94
5923,CMP0297,3,9382,57.86
5924,CMP0297,4,7846,29.56
5925,CMP0297,5,6143,87.95
