RecordID,CompanyID,PeriodID,Revenue,OperatingCost,NetProfit,Assets,Liabilities
4746,CMP0238,6,431.32,319.24,112.08,1172.14,595.78
4747,CMP0238,7,343.66,226.95,116.7,663.56,370.65
4748,CMP0238,8,468.34,303.74,164.6,815.0,378.19
4749,CMP0238,9,368.77,292.53,76.24,564.8,310.92
4750,CMP0238,10,427.64,286.18,141.45,1058.64,683.38
4751,CMP0238,11,396.56,252.5,144.06,868.79,693.24
4752,CMP0238,12,495.72,324.09,171.63,1347.07,913.08
4753,CMP0238,13,451.87,312.26,139.62,1521.03,888.44
4754,CMP0238,14,468.85,339.6,129.25,1571.49,800.37
4755,CMP0238,15,403.81,276.42,127.39,620.25,422.6
4756,CMP0238,16,473.14,295.09,178.05,788.42,464.23
4757,CMP0238,17,403.69,289.06,114.63,798.61,345.91
4758,CMP0238,18,399.7,259.86,139.84,1126.58,646.35
4759,CMP0238,19,488.79,350.07,138.72,747.86,530.51
4760,CMP0238,20,394.65,330.57,64.08,1164.29,517.07
4761,CMP0239,1,69.51,42.5,27.01,123.45,77.01
4762,CMP0239,2,86.5,60.82,25.68,261.73,162.89
4763,CMP0239,3,77.18,50.96,26.23,268.95,163.03
4764,CMP0239,4,74.49,51.6,22.89,181.69,110.38
4765,CMP0239,5,79.62,57.34,22.28,193.06,136.04
4766,CMP0239,6,81.27,52.3,28.98,171.7,109.98
4767,CMP0239,7,88.18,59.31,28.87,163.76,118.07
4768,CMP0239,8,77.23,60.61,16.62,148.72,83.01
4769,CMP0239,9,74.8,47.68,27.13,184.15,80.44
4770,CMP0239,10,78.06,55.88,22.18,214.56,164.73
4771,CMP0239,11,88.95,67.75,21.19,136.96,55.64
4772,CMP0239,12,79.31,60.78,18.53,143.66,73.63
4773,CMP0239,13,81.07,58.97,22.1,147.11,60.07
4774,CMP0239,14,82.58,50.82,31.75,269.45,207.73
4775,CMP0239,15,79.09,60.8,18.29,148.63,69.59
4776,CMP0239,16,83.09,61.34,21.75,142.17,70.7
4777,CMP0239,17,89.68,67.88,21.8,289.87,171.14
4778,CMP0239,18,90.75,68.03,22.71,191.95,96.93
4779,CMP0239,19,89.66,73.62,16.05,165.65,80.79
4780,CMP0239,20,97.7,78.86,18.83,211.4,86.44
4781,CMP0240,1,125.96,98.78,27.18,275.08,161.9
4782,CMP0240,2,123.5,80.81,42.7,366.47,210.26
4783,CMP0240,3,132.84,104.3,28.54,405.93,189.06
4784,CMP0240,4,131.74,107.15,24.59,391.84,249.47
4785,CMP0240,5,138.43,98.0,40.43,252.67,120.75
4786,CMP0240,6,123.19,82.97,40.22,407.82,325.84
4787,CMP0240,7,131.93,110.77,21.16,411.51,319.33
4788,CMP0240,8,126.74,97.04,29.69,192.88,91.79
4789,CMP0240,9,127.82,98.09,29.73,400.61,249.66
4790,CMP0240,10,135.45,102.87,32.58,229.08,152.57
4791,CMP0240,11,133.44,81.6,51.84,420.48,260.89
4792,CMP0240,12,120.1,102.04,18.06,376.45,215.98
4793,CMP0240,13,152.49,107.41,45.08,453.63,311.03
4794,CMP0240,14,134.31,94.03,40.28,315.72,159.28
4795,CMP0240,15,132.66,110.94,21.72,342.44,270.03
4796,CMP0240,16,149.43,121.98,27.45,501.55,388.07
4797,CMP0240,17,146.23,103.48,42.74,301.32,161.34
4798,CMP0240,18,148.98,110.91,38.08,232.81,176.19
4799,CMP0240,19,174.37,124.15,50.23,417.23,214.51
4800,CMP0240,20,161.7,135.3,26.4,249.17,180.54
4801,CMP0241,1,451.29,308.35,142.93,1289.09,559.74
4802,CMP0241,2,459.23,324.38,134.85,881.27,424.49
4803,CMP0241,3,474.26,397.86,76.41,1618.64,991.87
4804,CMP0241,4,392.0,236.73,155.27,1366.8,731.65
4805,CMP0241,5,439.81,356.24,83.56,1211.8,941.08
4806,CMP0241,6,481.93,398.74,83.19,1026.39,736.27
4807,CMP0241,7,521.36,383.37,138.0,984.17,640.34
4808,CMP0241,8,468.32,343.72,124.59,1403.94,647.87
4809,CMP0241,9,524.16,336.37,187.79,1729.13,948.7
4810,CMP0241,10,504.39,343.59,160.8,1208.5,923.97
4811,CMP0241,11,523.61,404.29,119.32,1424.37,867.8
4812,CMP0241,12,532.18,423.9,108.28,1225.88,579.64
4813,CMP0241,13,579.32,439.7,139.62,1695.81,1072.78
4814,CMP0241,14,538.03,440.21,97.83,1261.8,975.04
4815,CMP0241,15,542.06,384.76,157.3,1727.38,1359.86
4816,CMP0241,16,505.69,378.87,126.81,790.49,570.49
4817,CMP0241,17,586.34,368.05,218.29,984.49,618.04
4818,CMP0241,18,570.43,397.87,172.56,1515.24,779.67
4819,CMP0241,19,542.9,440.56,102.34,1594.46,1160.26
4820,CMP0241,20,536.33,355.03,181.3,1548.31,958.03
4821,CMP0242,1,214.31,163.36,50.95,730.21,554.46
4822,CMP0242,2,231.11,147.72,83.39,583.4,244.02
4823,CMP0242,3,227.53,174.68,52.85,747.54,584.8
4824,CMP0242,4,274.08,179.18,94.89,823.01,376.74
4825,CMP0242,5,268.2,196.11,72.09,480.41,318.69
4826,CMP0242,6,307.61,217.19,90.42,615.77,308.83
4827,CMP0242,7,288.59,213.32,75.27,687.17,449.13
4828,CMP0242,8,232.71,141.79,90.92,572.56,416.19
4829,CMP0242,9,285.2,231.66,53.53,658.44,297.85
4830,CMP0242,10,301.21,232.64,68.57,905.28,447.28
4831,CMP0242,11,290.13,177.13,113.0,948.69,421.44
4832,CMP0242,12,258.93,196.81,62.12,576.91,304.74
4833,CMP0242,13,300.6,201.59,99.01,599.61,246.15
4834,CMP0242,14,290.66,196.71,93.95,490.02,359.9
4835,CMP0242,15,272.0,209.74,62.26,796.57,557.26
4836,CMP0242,16,322.81,274.27,48.54,524.29,214.16
4837,CMP0242,17,316.26,199.82,116.44,650.2,363.49
4838,CMP0242,18,304.03,239.56,64.47,903.66,640.48
4839,CMP0242,19,267.58,218.79,48.78,532.16,279.7
4840,CMP0242,20,288.19,199.52,88.68,548.58,293.68
4841,CMP0243,1,314.73,258.89,55.84,843.49,674.16
4842,CMP0243,2,283.3,193.6,89.7,977.24,707.35
4843,CMP0243,3,277.38,214.88,62.5,809.91,411.67
4844,CMP0243,4,268.57,161.41,107.17,463.98,273.62
4845,CMP0243,5,350.58,230.63,119.94,560.83,237.21
4846,CMP0243,6,305.35,219.48,85.88,955.97,759.57
4847,CMP0243,7,324.45,226.19,98.26,739.83,478.41
4848,CMP0243,8,308.29,208.56,99.73,667.96,531.8
4849,CMP0243,9,334.17,269.55,64.63,618.75,312.36
4850,CMP0243,10,348.11,259.15,88.95,802.9,547.62
4851,CMP0243,11,311.88,260.25,51.63,722.79,390.53
4852,CMP0243,12,372.75,247.26,125.48,683.09,333.98
4853,CMP0243,13,345.65,281.42,64.23,664.34,470.6
4854,CMP0243,14,394.65,273.53,121.11,1120.93,507.04
4855,CMP0243,15,352.74,229.78,122.96,1171.9,820.05
4856,CMP0243,16,353.53,226.72,126.82,1173.71,829.24
4857,CMP0243,17,354.45,300.67,53.78,1015.2,799.57
4858,CMP0243,18,344.57,238.28,106.3,1105.41,454.9
4859,CMP0243,19,411.24,255.19,156.06,1383.48,940.89
4860,CMP0243,20,337.41,221.02,116.39,571.08,339.62
4861,CMP0244,1,162.26,126.48,35.78,248.29,110.34
4862,CMP0244,2,183.44,128.21,55.23,604.91,469.84
4863,CMP0244,3,163.22,126.19,37.02,425.13,300.2
4864,CMP0244,4,177.68,128.42,49.26,407.79,318.3
4865,CMP0244,5,174.49,117.31,57.18,275.4,132.8
4866,CMP0244,6,188.08,134.88,53.2,411.07,292.15
4867,CMP0244,7,161.68,102.39,59.29,475.73,337.63
4868,CMP0244,8,156.96,97.22,59.75,451.32,199.14
4869,CMP0244,9,179.25,117.5,61.76,377.95,258.15
4870,CMP0244,10,207.37,125.89,81.48,353.51,240.45
4871,CMP0244,11,212.49,165.64,46.85,357.2,148.32
4872,CMP0244,12,175.39,127.26,48.13,505.76,306.27
4873,CMP0244,13,199.01,148.98,50.03,550.15,254.59
4874,CMP0244,14,215.15,152.69,62.46,424.72,222.11
4875,CMP0244,15,195.53,144.51,51.02,628.85,279.94
4876,CMP0244,16,205.0,161.71,43.29,324.06,148.99
4877,CMP0244,17,232.24,155.71,76.53,404.13,323.1
4878,CMP0244,18,242.25,159.18,83.08,564.64,231.43
4879,CMP0244,19,228.62,137.84,90.78,662.63,279.8
4880,CMP0244,20,206.42,125.54,80.88,402.04,287.08
4881,CMP0245,1,227.16,187.13,40.03,406.32,288.55
4882,CMP0245,2,214.25,157.51,56.74,516.74,315.11
4883,CMP0245,3,220.42,162.9,57.52,531.35,374.53
4884,CMP0245,4,224.3,171.35,52.95,514.88,407.57
4885,CMP0245,5,224.98,140.97,84.01,599.93,356.48
4886,CMP0245,6,212.73,180.22,32.51,673.74,453.62
4887,CMP0245,7,234.78,142.25,92.53,808.78,522.19
4888,CMP0245,8,228.88,173.09,55.79,545.69,252.4
4889,CMP0245,9,180.95,123.05,57.91,432.74,223.35
4890,CMP0245,10,236.68,173.67,63.01,758.4,472.95
4891,CMP0245,11,243.11,179.1,64.01,799.06,434.18
4892,CMP0245,12,247.03,159.47,87.56,710.71,323.62
4893,CMP0245,13,263.34,209.09,54.25,572.42,427.87
4894,CMP0245,14,246.03,162.51,83.51,603.51,407.33
4895,CMP0245,15,207.22,150.38,56.84,605.23,359.2
4896,CMP0245,16,282.27,195.82,86.45,773.8,504.17
4897,CMP0245,17,253.39,155.16,98.23,729.04,346.6
4898,CMP0245,18,267.98,214.25,53.73,422.98,321.51
4899,CMP0245,19,248.91,192.11,56.79,813.4,423.03
4900,CMP0245,20,246.45,155.8,90.66,719.85,508.43
4901,CMP0246,1,124.16,87.98,36.18,257.1,205.52
4902,CMP0246,2,132.16,81.6,50.56,308.62,190.66
4903,CMP0246,3,117.73,87.59,30.14,404.81,265.85
4904,CMP0246,4,137.81,109.07,28.74,412.2,300.04
4905,CMP0246,5,139.59,110.46,29.13,404.07,169.16
4906,CMP0246,6,121.43,76.74,44.69,406.87,267.32
4907,CMP0246,7,133.9,108.11,25.79,295.93,172.51
4908,CMP0246,8,135.09,89.14,45.95,352.95,207.13
4909,CMP0246,9,123.3,86.44,36.86,352.58,222.68
4910,CMP0246,10,161.31,107.71,53.6,369.92,257.48
4911,CMP0246,11,143.65,95.05,48.6,220.67,134.51
4912,CMP0246,12,131.13,92.1,39.03,424.03,250.48
4913,CMP0246,13,150.28,105.55,44.72,231.27,161.04
4914,CMP0246,14,153.29,98.93,54.36,359.58,219.66
4915,CMP0246,15,141.72,110.78,30.94,398.02,205.74
4916,CMP0246,16,158.93,120.66,38.27,515.41,271.46
4917,CMP0246,17,166.53,105.83,60.71,471.49,322.22
4918,CMP0246,18,166.07,140.7,25.37,367.37,159.36
4919,CMP0246,19,155.68,123.35,32.33,418.13,224.23
4920,CMP0246,20,139.43,113.92,25.51,401.83,258.36
4921,CMP0247,1,121.4,98.78,22.62,341.23,158.32
4922,CMP0247,2,118.27,96.57,21.71,190.27,151.48
4923,CMP0247,3,109.18,82.55,26.64,257.48,108.1
4924,CMP0247,4,132.56,80.05,52.51,295.17,170.21
4925,CMP0247,5,123.28,98.29,25.0,360.92,199.88
4926,CMP0247,6,109.1,75.57,33.52,235.85,173.82
4927,CMP0247,7,132.55,108.21,24.34,419.63,229.6
4928,CMP0247,8,119.9,88.52,31.39,228.04,99.96
4929,CMP0247,9,132.65,90.87,41.78,303.02,201.04
4930,CMP0247,10,145.5,101.91,43.59,282.51,188.47
4931,CMP0247,11,161.16,114.91,46.26,302.2,212.52
4932,CMP0247,12,156.55,122.65,33.9,416.36,270.4
4933,CMP0247,13,128.81,99.43,29.38,279.14,129.24
4934,CMP0247,14,132.44,108.16,24.28,305.01,123.89
4935,CMP0247,15,161.58,134.82,26.76,513.04,395.51
4936,CMP0247,16,150.27,117.75,32.53,300.11,194.96
4937,CMP0247,17,156.18,118.63,37.56,456.56,348.28
4938,CMP0247,18,148.28,120.52,27.76,450.46,191.29
4939,CMP0247,19,135.76,93.97,41.78,440.01,212.89
4940,CMP0247,20,157.66,121.12,36.54,421.39,224.0
4941,CMP0248,1,202.38,126.9,75.48,345.63,251.25
4942,CMP0248,2,213.97,161.61,52.36,569.94,266.09
4943,CMP0248,3,209.72,131.15,78.57,351.27,273.15
4944,CMP0248,4,205.96,126.39,79.57,535.62,296.53
4945,CMP0248,5,200.54,155.45,45.08,572.91,373.05
4946,CMP0248,6,216.75,182.94,33.81,623.9,360.38
4947,CMP0248,7,178.05,112.04,66.02,574.63,441.34
4948,CMP0248,8,216.28,152.99,63.3,682.55,464.36
4949,CMP0248,9,228.5,171.94,56.56,505.25,371.08
4950,CMP0248,10,233.29,149.84,83.45,490.03,216.44
4951,CMP0248,11,222.37,188.11,34.27,701.49,392.33
4952,CMP0248,12,228.79,161.27,67.53,600.86,432.91
4953,CMP0248,13,207.08,135.78,71.3,416.55,172.16
4954,CMP0248,14,243.03,191.62,51.41,628.53,454.31
4955,CMP0248,15,233.29,151.96,81.34,399.14,222.68
4956,CMP0248,16,217.32,138.35,78.97,638.81,501.09
4957,CMP0248,17,199.05,134.19,64.85,554.89,242.84
4958,CMP0248,18,258.03,189.24,68.8,729.57,412.34
4959,CMP0248,19,215.97,168.58,47.4,444.62,315.59
4960,CMP0248,20,261.06,185.27,75.79,745.61,307.52
4961,CMP0249,1,55.43,41.6,13.83,90.95,62.8
4962,CMP0249,2,60.87,51.74,9.14,109.23,57.47
4963,CMP0249,3,76.69,54.31,22.38,160.9,99.5
4964,CMP0249,4,73.72,59.1,14.62,204.22,92.06
4965,CMP0249,5,74.25,57.82,16.42,113.03,58.09
4966,CMP0249,6,55.3,39.09,16.22,130.81,84.32
4967,CMP0249,7,80.1,66.52,13.58,190.63,107.44
4968,CMP0249,8,60.84,47.51,13.33,106.91,57.44
4969,CMP0249,9,68.46,42.26,26.21,210.19,125.5
4970,CMP0249,10,79.0,62.36,16.63,225.55,168.53
4971,CMP0249,11,87.48,55.61,31.86,272.84,137.07
4972,CMP0249,12,85.3,58.49,26.82,286.26,200.96
4973,CMP0249,13,67.94,42.0,25.94,233.01,181.88
4974,CMP0249,14,85.7,62.96,22.74,196.2,88.2
4975,CMP0249,15,81.75,65.24,16.51,162.03,121.83
4976,CMP0249,16,79.19,55.38,23.8,243.92,130.25
4977,CMP0249,17,86.15,55.57,30.58,219.41,157.76
4978,CMP0249,18,71.66,44.73,26.93,195.57,121.43
4979,CMP0249,19,89.05,58.71,30.35,290.12,128.82
4980,CMP0249,20,75.72,57.89,17.83,167.15,114.45
4981,CMP0250,1,131.84,104.57,27.27,272.46,148.21
4982,CMP0250,2,146.29,102.64,43.65,303.8,133.83
4983,CMP0250,3,115.74,79.92,35.82,282.82,151.31
4984,CMP0250,4,118.37,96.38,21.99,255.97,176.51
4985,CMP0250,5,123.85,91.57,32.28,211.23,142.59
4986,CMP0250,6,104.45,66.63,37.82,291.57,197.28
4987,CMP0250,7,129.99,110.34,19.65,286.87,185.86
4988,CMP0250,8,153.68,113.2,40.48,337.11,193.39
4989,CMP0250,9,123.99,84.79,39.19,346.83,202.22
4990,CMP0250,10,126.54,90.31,36.23,241.42,103.03
4991,CMP0250,11,128.96,109.18,19.78,442.93,293.76
4992,CMP0250,12,135.17,99.59,35.58,387.82,218.89
4993,CMP0250,13,136.54,115.86,20.68,390.01,298.09
4994,CMP0250,14,150.89,104.1,46.79,247.26,172.09
4995,CMP0250,15,143.97,110.11,33.86,296.32,132.84
4996,CMP0250,16,140.65,86.06,54.59,272.31,143.54
4997,CMP0250,17,164.33,119.32,45.01,508.09,399.98
4998,CMP0250,18,144.0,110.96,33.04,457.29,248.83
4999,CMP0250,19,170.44,108.74,61.71,512.2,302.36
5000,CMP0250,20,151.75,102.12,49.63,488.9,381.24
5001,CMP0251,1,242.3,152.54,89.76,788.03,380.49
5002,CMP0251,2,222.81,158.2,64.6,454.93,235.06
5003,CMP0251,3,227.68,142.45,85.23,530.14,227.32
5004,CMP0251,4,226.53,138.63,87.89,554.66,441.95
5005,CMP0251,5,262.94,174.83,88.11,737.67,357.78
5006,CMP0251,6,189.7,133.64,56.06,399.27,180.53
5007,CMP0251,7,262.47,184.51,77.96,632.88,473.45
5008,CMP0251,8,262.71,194.78,67.93,638.33,454.98
5009,CMP0251,9,261.32,164.47,96.85,665.13,306.17
5010,CMP0251,10,292.71,240.4,52.31,561.58,323.2
5011,CMP0251,11,269.79,210.88,58.9,753.56,415.23
5012,CMP0251,12,276.05,198.33,77.72,691.33,394.72
5013,CMP0251,13,241.4,193.42,47.99,604.42,249.69
5014,CMP0251,14,270.14,211.28,58.86,716.27,428.95
5015,CMP0251,15,238.9,173.97,64.93,730.08,355.61
5016,CMP0251,16,271.62,184.42,87.21,640.56,465.64
5017,CMP0251,17,267.9,199.63,68.26,755.95,468.71
5018,CMP0251,18,250.41,170.56,79.85,401.84,247.32
5019,CMP0251,19,245.57,206.84,38.73,792.3,552.88
5020,CMP0251,20,256.71,197.54,59.17,666.58,506.99
5021,CMP0252,1,213.43,155.34,58.09,518.36,280.1
5022,CMP0252,2,222.56,142.5,80.05,626.17,453.65
5023,CMP0252,3,219.13,139.93,79.2,669.51,278.06
5024,CMP0252,4,226.08,159.87,66.21,595.01,368.25
5025,CMP0252,5,213.4,135.62,77.77,702.77,520.31
5026,CMP0252,6,215.96,172.57,43.39,716.58,429.77
5027,CMP0252,7,166.56,132.5,34.05,467.79,199.93
5028,CMP0252,8,204.87,165.13,39.74,423.47,188.28
5029,CMP0252,9,215.93,131.62,84.31,444.89,202.56
5030,CMP0252,10,208.48,163.63,44.85,404.53,259.46
5031,CMP0252,11,229.16,148.01,81.15,348.96,166.96
5032,CMP0252,12,229.42,140.55,88.87,357.76,157.96
5033,CMP0252,13,255.71,192.37,63.34,614.41,354.99
5034,CMP0252,14,232.08,180.36,51.72,756.69,534.69
5035,CMP0252,15,223.43,158.09,65.34,599.65,276.34
5036,CMP0252,16,203.59,156.54,47.05,494.73,324.12
5037,CMP0252,17,258.38,166.59,91.79,694.76,504.01
5038,CMP0252,18,207.71,135.3,72.41,445.96,212.19
5039,CMP0252,19,229.25,170.02,59.23,480.15,316.95
5040,CMP0252,20,239.51,187.55,51.96,503.42,276.51
5041,CMP0253,1,264.02,161.4,102.62,577.83,360.4
5042,CMP0253,2,207.86,157.01,50.85,580.38,320.79
5043,CMP0253,3,212.88,166.19,46.69,322.45,169.27
5044,CMP0253,4,240.96,203.36,37.6,412.0,220.95
5045,CMP0253,5,227.49,176.02,51.47,413.85,207.75
5046,CMP0253,6,260.85,197.93,62.93,522.67,293.58
5047,CMP0253,7,287.13,184.9,102.24,920.05,395.22
5048,CMP0253,8,232.78,178.62,54.15,792.8,402.29
5049,CMP0253,9,269.53,178.93,90.6,712.78,482.67
5050,CMP0253,10,239.92,163.86,76.05,687.25,451.39
5051,CMP0253,11,271.43,172.83,98.59,874.99,482.73
5052,CMP0253,12,256.3,189.41,66.89,865.18,670.89
5053,CMP0253,13,239.43,176.15,63.27,515.46,327.96
5054,CMP0253,14,219.61,158.34,61.26,396.34,226.18
5055,CMP0253,15,306.06,204.16,101.89,830.61,652.5
5056,CMP0253,16,301.55,218.62,82.93,869.76,411.23
5057,CMP0253,17,282.34,171.48,110.86,902.58,588.41
5058,CMP0253,18,229.87,170.03,59.84,378.32,213.56
5059,CMP0253,19,264.84,222.9,41.95,683.85,391.64
5060,CMP0253,20,275.75,211.03,64.72,478.91,305.27
5061,CMP0254,1,46.78,28.1,18.68,113.73,80.4
5062,CMP0254,2,38.13,25.02,13.12,116.38,60.1
5063,CMP0254,3,47.43,39.4,8.03,103.63,70.51
5064,CMP0254,4,49.52,31.21,18.32,83.85,62.07
5065,CMP0254,5,49.18,30.8,18.38,117.91,71.12
5066,CMP0254,6,53.8,35.26,18.54,124.59,91.1
5067,CMP0254,7,55.31,46.15,9.16,94.13,46.67
5068,CMP0254,8,47.65,39.28,8.36,85.01,67.72
5069,CMP0254,9,57.58,46.54,11.03,182.1,75.34
5070,CMP0254,10,55.71,35.83,19.88,158.3,71.8
5071,CMP0254,11,57.5,34.68,22.82,195.59,119.34
5072,CMP0254,12,50.11,34.12,15.98,107.48,63.93
5073,CMP0254,13,61.72,51.37,10.35,108.18,62.64
5074,CMP0254,14,53.32,42.01,11.31,80.96,51.01
5075,CMP0254,15,54.34,34.16,20.18,142.67,112.06
5076,CMP0254,16,52.42,42.31,10.11,146.4,107.57
5077,CMP0254,17,53.43,32.52,20.91,98.85,57.29
5078,CMP0254,18,49.32,31.29,18.03,81.6,49.65
5079,CMP0254,19,54.14,32.59,21.55,103.66,50.23
5080,CMP0254,20,55.91,35.1,20.81,176.73,109.02
5081,CMP0255,1,422.21,287.05,135.16,900.34,490.63
5082,CMP0255,2,381.84,265.07,116.77,1190.6,541.71
5083,CMP0255,3,440.95,324.05,116.91,1144.86,885.44
5084,CMP0255,4,449.36,323.53,125.83,1117.94,713.54
5085,CMP0255,5,501.04,387.81,113.23,1197.7,586.19
5086,CMP0255,6,452.23,360.92,91.32,1059.69,466.15
5087,CMP0255,7,461.77,308.89,152.88,926.15,465.97
5088,CMP0255,8,460.39,337.71,122.67,882.5,671.34
5089,CMP0255,9,477.48,359.39,118.08,999.19,582.88
5090,CMP0255,10,431.17,271.17,160.0,1475.38,820.97
5091,CMP0255,11,464.08,320.97,143.11,909.46,473.6
5092,CMP0255,12,546.1,443.55,102.55,1347.47,968.5
5093,CMP0255,13,493.98,348.71,145.27,1494.82,718.48
5094,CMP0255,14,487.59,348.62,138.97,1588.08,1185.83
5095,CMP0255,15,469.38,386.31,83.07,1112.42,800.08
5096,CMP0255,16,594.99,402.62,192.38,1657.24,756.39
5097,CMP0255,17,465.08,384.32,80.76,1387.76,1072.85
5098,CMP0255,18,441.63,267.53,174.1,873.09,557.66
5099,CMP0255,19,454.16,297.72,156.44,1217.38,934.16
5100,CMP0255,20,557.74,340.55,217.2,906.4,521.76
5101,CMP0256,1,235.83,153.29,82.55,490.93,336.66
5102,CMP0256,2,283.19,191.57,91.63,426.66,231.02
5103,CMP0256,3,210.16,175.48,34.68,571.83,268.98
5104,CMP0256,4,248.64,149.52,99.12,764.53,594.71
5105,CMP0256,5,261.71,222.19,39.52,547.16,357.8
5106,CMP0256,6,271.94,221.9,50.04,638.84,429.54
5107,CMP0256,7,231.29,139.98,91.31,368.4,286.34
5108,CMP0256,8,281.32,234.55,46.77,568.42,377.79
5109,CMP0256,9,262.99,221.65,41.34,674.71,407.53
5110,CMP0256,10,229.78,137.92,91.86,554.58,310.35
5111,CMP0256,11,244.56,204.49,40.07,738.73,507.22
5112,CMP0256,12,295.42,181.5,113.92,890.12,380.13
5113,CMP0256,13,253.58,176.69,76.9,430.23,324.91
5114,CMP0256,14,294.38,185.68,108.69,721.78,511.33
5115,CMP0256,15,291.26,197.4,93.86,804.23,428.78
5116,CMP0256,16,310.87,255.89,54.98,484.91,230.51
5117,CMP0256,17,307.73,228.44,79.3,505.0,212.02
5118,CMP0256,18,296.5,221.17,75.33,822.81,370.59
5119,CMP0256,19,335.32,260.76,74.56,619.55,465.45
5120,CMP0256,20,317.02,213.39,103.63,754.53,307.86
5121,CMP0257,1,194.65,133.5,61.16,512.86,290.64
5122,CMP0257,2,209.62,175.19,34.43,377.88,245.8
5123,CMP0257,3,212.09,175.58,36.51,723.77,291.02
5124,CMP0257,4,191.2,139.72,51.48,595.89,281.56
5125,CMP0257,5,223.92,151.64,72.28,419.94,188.42
5126,CMP0257,6,230.99,195.39,35.6,769.25,613.28
5127,CMP0257,7,222.7,185.01,37.69,539.53,321.05
5128,CMP0257,8,245.45,179.95,65.5,563.24,375.18
5129,CMP0257,9,232.24,144.42,87.82,673.51,388.72
5130,CMP0257,10,199.77,133.4,66.37,681.76,331.64
5131,CMP0257,11,245.12,165.44,79.67,643.47,276.36
5132,CMP0257,12,276.37,169.13,107.24,904.43,523.36
5133,CMP0257,13,259.86,167.36,92.5,745.57,302.85
5134,CMP0257,14,214.61,137.74,76.88,438.32,315.45
5135,CMP0257,15,286.12,228.09,58.03,484.09,335.89
5136,CMP0257,16,245.81,174.45,71.36,611.63,280.98
5137,CMP0257,17,237.12,158.4,78.71,663.18,350.91
5138,CMP0257,18,235.13,195.02,40.11,716.89,457.89
5139,CMP0257,19,245.31,189.61,55.7,819.27,503.39
5140,CMP0257,20,303.66,221.14,82.53,871.1,573.09
5141,CMP0258,1,299.05,240.75,58.3,536.28,245.87
5142,CMP0258,2,364.39,236.43,127.96,1054.71,667.19
5143,CMP0258,3,343.01,282.29,60.72,928.5,558.19
5144,CMP0258,4,334.97,247.15,87.82,976.88,600.46
5145,CMP0258,5,325.35,273.73,51.62,1046.1,670.07
5146,CMP0258,6,365.19,296.53,68.66,846.61,575.53
5147,CMP0258,7,346.11,214.63,131.49,638.43,384.34
5148,CMP0258,8,364.88,271.55,93.33,877.38,692.54
5149,CMP0258,9,428.64,355.39,73.25,851.45,610.05
5150,CMP0258,10,349.97,262.34,87.63,969.0,453.32
5151,CMP0258,11,417.36,316.94,100.42,781.42,436.87
5152,CMP0258,12,322.81,254.77,68.05,756.94,604.34
5153,CMP0258,13,360.37,302.76,57.61,913.2,528.33
5154,CMP0258,14,385.71,327.42,58.29,943.49,669.86
5155,CMP0258,15,405.08,298.03,107.05,779.05,575.69
5156,CMP0258,16,412.79,322.59,90.2,678.73,451.36
5157,CMP0258,17,382.2,248.01,134.19,857.48,380.01
5158,CMP0258,18,392.12,302.65,89.46,1003.65,652.1
5159,CMP0258,19,407.24,289.78,117.46,646.75,393.08
5160,CMP0258,20,390.71,237.59,153.12,1009.1,649.07
5161,CMP0259,1,159.85,97.71,62.14,278.18,135.65
5162,CMP0259,2,167.64,119.92,47.72,254.64,188.42
5163,CMP0259,3,139.0,100.55,38.45,251.41,176.8
5164,CMP0259,4,164.95,139.56,25.39,422.19,203.99
5165,CMP0259,5,200.52,129.64,70.89,398.89,247.09
5166,CMP0259,6,167.62,125.44,42.18,261.79,203.16
5167,CMP0259,7,151.12,113.92,37.2,240.48,136.15
5168,CMP0259,8,165.8,138.7,27.1,498.37,288.99
5169,CMP0259,9,183.34,132.1,51.24,521.47,317.35
5170,CMP0259,10,167.01,102.04,64.98,280.06,184.41
5171,CMP0259,11,193.78,125.64,68.14,673.86,367.95
5172,CMP0259,12,184.59,141.09,43.5,406.39,288.66
5173,CMP0259,13,175.54,123.64,51.89,560.25,254.78
5174,CMP0259,14,182.38,146.56,35.81,527.98,416.13
5175,CMP0259,15,208.96,134.85,74.11,376.59,259.43
5176,CMP0259,16,214.6,174.65,39.95,685.0,275.56
5177,CMP0259,17,195.14,152.55,42.59,655.9,435.78
5178,CMP0259,18,201.02,138.79,62.23,417.79,291.91
5179,CMP0259,19,182.24,109.4,72.83,614.96,311.78
5180,CMP0259,20,218.46,176.18,42.28,455.01,340.17
5181,CMP0260,1,127.76,81.2,46.56,336.28,201.35
5182,CMP0260,2,118.42,79.51,38.91,286.58,212.92
5183,CMP0260,3,102.21,66.63,35.58,285.62,124.84
5184,CMP0260,4,111.45,75.98,35.46,191.67,94.49
5185,CMP0260,5,117.91,76.16,41.75,409.0,305.29
5186,CMP0260,6,129.91,103.89,26.02,290.2,201.41
5187,CMP0260,7,141.02,115.23,25.79,452.49,245.76
5188,CMP0260,8,136.66,110.62,26.04,301.39,214.81
5189,CMP0260,9,123.31,86.55,36.76,226.98,127.42
5190,CMP0260,10,136.34,92.3,44.04,233.32,109.54
5191,CMP0260,11,135.65,115.14,20.51,280.16,206.81
5192,CMP0260,12,134.5,102.01,32.5,234.07,163.98
5193,CMP0260,13,142.37,117.0,25.36,387.54,301.07
