RnDID,CompanyID,PeriodID,RnDSpending
5174,CMP0259,14,9.06
5175,CMP0259,15,3.79
5176,CMP0259,16,20.35
5177,CMP0259,17,8.04
5178,CMP0259,18,12.16
5179,CMP0259,19,13.13
5180,CMP0259,20,18.15
5181,CMP0260,1,9.2
5182,CMP0260,2,6.36
5183,CMP0260,3,6.16
5184,CMP0260,4,8.41
5185,CMP0260,5,5.61
5186,CMP0260,6,6.04
5187,CMP0260,7,11.66
5188,CMP0260,8,3.18
5189,CMP0260,9,5.07
5190,CMP0260,10,8.9
5191,CMP0260,11,2.01
5192,CMP0260,12,9.8
5193,CMP0260,13,3.03
5194,CMP0260,14,2.1
5195,CMP0260,15,14.33
5196,CMP0260,16,7.18
5197,CMP0260,17,5.38
5198,CMP0260,18,12.23
5199,CMP0260,19,9.81
5200,CMP0260,20,5.95
5201,CMP0261,1,18.09
5202,CMP0261,2,14.44
5203,CMP0261,3,15.08
5204,CMP0261,4,12.9
5205,CMP0261,5,19.51
5206,CMP0261,6,17.75
5207,CMP0261,7,10.29
5208,CMP0261,8,9.66
5209,CMP0261,9,2.84
5210,CMP0261,10,4.75
5211,CMP0261,11,12.93
5212,CMP0261,12,14.57
5213,CMP0261,13,8.46
5214,CMP0261,14,20.92
5215,CMP0261,15,20.3
5216,CMP0261,16,5.24
5217,CMP0261,17,10.04
5218,CMP0261,18,17.82
5219,CMP0261,19,21.48
5220,CMP0261,20,7.73
5221,CMP0262,1,34.12
5222,CMP0262,2,46.9
5223,CMP0262,3,22.54
5224,CMP0262,4,43.96
5225,CMP0262,5,51.87
5226,CMP0262,6,56.59
5227,CMP0262,7,30.15
5228,CMP0262,8,24.96
5229,CMP0262,9,25.36
5230,CMP0262,10,22.12
5231,CMP0262,11,57.57
5232,CMP0262,12,25.64
5233,CMP0262,13,64.11
5234,CMP0262,14,35.26
5235,CMP0262,15,63.37
5236,CMP0262,16,44.5
5237,CMP0262,17,21.67
5238,CMP0262,18,56.48
5239,CMP0262,19,42.94
5240,CMP0262,20,45.34
5241,CMP0263,1,21.38
5242,CMP0263,2,23.54
5243,CMP0263,3,15.86
5244,CMP0263,4,23.84
5245,CMP0263,5,10.9
5246,CMP0263,6,3.77
5247,CMP0263,7,23.16
5248,CMP0263,8,15.35
5249,CMP0263,9,5.13
5250,CMP0263,10,7.89
5251,CMP0263,11,8.03
5252,CMP0263,12,3.53
5253,CMP0263,13,5.9
5254,CMP0263,14,11.33
5255,CMP0263,15,21.38
5256,CMP0263,16,4.43
5257,CMP0263,17,10.72
5258,CMP0263,18,17.3
5259,CMP0263,19,13.49
5260,CMP0263,20,24.27
5261,CMP0264,1,5.42
5262,CMP0264,2,9.29
5263,CMP0264,3,19.43
5264,CMP0264,4,7.95
5265,CMP0264,5,19.43
5266,CMP0264,6,17.02
5267,CMP0264,7,16.36
5268,CMP0264,8,24.26
5269,CMP0264,9,4.86
5270,CMP0264,10,20.08
5271,CMP0264,11,18.05
5272,CMP0264,12,16.8
5273,CMP0264,13,20.79
5274,CMP0264,14,16.13
5275,CMP0264,15,17.13
5276,CMP0264,16,21.2
5277,CMP0264,17,15.61
5278,CMP0264,18,11.31
5279,CMP0264,19,16.85
5280,CMP0264,20,10.77
5281,CMP0265,1,20.71
5282,CMP0265,2,6.38
5283,CMP0265,3,22.13
5284,CMP0265,4,11.49
5285,CMP0265,5,13.95
5286,CMP0265,6,6.39
5287,CMP0265,7,14.28
5288,CMP0265,8,20.43
5289,CMP0265,9,10.86
5290,CMP0265,10,17.99
5291,CMP0265,11,17.58
5292,CMP0265,12,7.75
5293,CMP0265,13,22.67
5294,CMP0265,14,6.46
5295,CMP0265,15,24.76
5296,CMP0265,16,7.24
5297,CMP0265,17,12.06
5298,CMP0265,18,5.01
5299,CMP0265,19,13.97
5300,CMP0265,20,7.52
5301,CMP0266,1,14.4
5302,CMP0266,2,11.01
5303,CMP0266,3,3.22
5304,CMP0266,4,11.23
5305,CMP0266,5,20.39
5306,CMP0266,6,10.5
5307,CMP0266,7,16.64
5308,CMP0266,8,3.78
5309,CMP0266,9,20.28
5310,CMP0266,10,19.17
5311,CMP0266,11,20.58
5312,CMP0266,12,7.32
5313,CMP0266,13,9.68
5314,CMP0266,14,10.95
5315,CMP0266,15,17.5
5316,CMP0266,16,2.84
5317,CMP0266,17,12.35
5318,CMP0266,18,13.53
5319,CMP0266,19,20.35
5320,CMP0266,20,8.94
5321,CMP0267,1,14.14
5322,CMP0267,2,9.44
5323,CMP0267,3,6.62
5324,CMP0267,4,10.2
5325,CMP0267,5,2.64
5326,CMP0267,6,7.71
5327,CMP0267,7,4.97
5328,CMP0267,8,7.57
5329,CMP0267,9,12.53
5330,CMP0267,10,10.73
5331,CMP0267,11,5.01
5332,CMP0267,12,8.45
5333,CMP0267,13,11.77
5334,CMP0267,14,17.47
5335,CMP0267,15,4.53
5336,CMP0267,16,2.44
5337,CMP0267,17,13.15
5338,CMP0267,18,7.42
5339,CMP0267,19,11.79
5340,CMP0267,20,9.44
5341,CMP0268,1,17.36
5342,CMP0268,2,39.91
5343,CMP0268,3,41.26
5344,CMP0268,4,50.2
5345,CMP0268,5,45.42
5346,CMP0268,6,41.21
5347,CMP0268,7,43.54
5348,CMP0268,8,51.43
5349,CMP0268,9,31.4
5350,CMP0268,10,37.53
5351,CMP0268,11,58.3
5352,CMP0268,12,56.46
5353,CMP0268,13,44.21
5354,CMP0268,14,44.95
5355,CMP0268,15,44.13
5356,CMP0268,16,30.57
5357,CMP0268,17,28.53
5358,CMP0268,18,56.94
5359,CMP0268,19,55.18
5360,CMP0268,20,57.26
5361,CMP0269,1,15.39
5362,CMP0269,2,9.34
5363,CMP0269,3,23.67
5364,CMP0269,4,4.3
5365,CMP0269,5,29.93
5366,CMP0269,6,5.67
5367,CMP0269,7,6.94
5368,CMP0269,8,28.14
5369,CMP0269,9,32.38
5370,CMP0269,10,10.87
5371,CMP0269,11,28.46
5372,CMP0269,12,27.25
5373,CMP0269,13,7.82
5374,CMP0269,14,27.19
5375,CMP0269,15,15.72
5376,CMP0269,16,18.58
5377,CMP0269,17,5.32
5378,CMP0269,18,16.85
5379,CMP0269,19,29.34
5380,CMP0269,20,16.42
5381,CMP0270,1,14.28
5382,CMP0270,2,5.91
5383,CMP0270,3,12.45
5384,CMP0270,4,8.5
5385,CMP0270,5,20.42
5386,CMP0270,6,10.7
5387,CMP0270,7,8.41
5388,CMP0270,8,7.72
5389,CMP0270,9,9.25
5390,CMP0270,10,4.22
5391,CMP0270,11,8.72
5392,CMP0270,12,10.92
5393,CMP0270,13,16.51
5394,CMP0270,14,9.35
5395,CMP0270,15,21.76
5396,CMP0270,16,12.99
5397,CMP0270,17,5.71
5398,CMP0270,18,9.2
5399,CMP0270,19,10.41
5400,CMP0270,20,14.96
5401,CMP0271,1,116.71
5402,CMP0271,2,60.82
5403,CMP0271,3,126.38
5404,CMP0271,4,93.99
5405,CMP0271,5,69.52
5406,CMP0271,6,80.29
5407,CMP0271,7,121.25
5408,CMP0271,8,103.23
5409,CMP0271,9,141.45
5410,CMP0271,10,75.12
5411,CMP0271,11,78.0
5412,CMP0271,12,43.8
5413,CMP0271,13,83.84
5414,CMP0271,14,111.62
5415,CMP0271,15,58.39
5416,CMP0271,16,55.58
5417,CMP0271,17,123.32
5418,CMP0271,18,103.09
5419,CMP0271,19,142.24
5420,CMP0271,20,92.08
5421,CMP0272,1,2.38
5422,CMP0272,2,2.67
5423,CMP0272,3,3.32
5424,CMP0272,4,4.23
5425,CMP0272,5,4.39
5426,CMP0272,6,2.87
5427,CMP0272,7,2.5
5428,CMP0272,8,0.93
5429,CMP0272,9,4.9
5430,CMP0272,10,3.46
5431,CMP0272,11,4.24
5432,CMP0272,12,2.74
5433,CMP0272,13,0.98
5434,CMP0272,14,3.25
5435,CMP0272,15,1.01
5436,CMP0272,16,5.38
5437,CMP0272,17,2.51
5438,CMP0272,18,3.51
5439,CMP0272,19,2.93
5440,CMP0272,20,3.06
5441,CMP0273,1,9.27
5442,CMP0273,2,23.17
5443,CMP0273,3,14.3
5444,CMP0273,4,12.3
5445,CMP0273,5,4.28
5446,CMP0273,6,11.24
5447,CMP0273,7,20.01
5448,CMP0273,8,9.81
5449,CMP0273,9,12.16
5450,CMP0273,10,2.57
5451,CMP0273,11,12.44
5452,CMP0273,12,12.61
5453,CMP0273,13,23.25
5454,CMP0273,14,23.9
5455,CMP0273,15,15.09
5456,CMP0273,16,24.02
5457,CMP0273,17,23.31
5458,CMP0273,18,17.02
5459,CMP0273,19,17.38
5460,CMP0273,20,22.29
5461,CMP0274,1,54.56
5462,CMP0274,2,48.18
5463,CMP0274,3,89.67
5464,CMP0274,4,43.02
5465,CMP0274,5,29.44
5466,CMP0274,6,59.83
5467,CMP0274,7,61.9
5468,CMP0274,8,77.81
5469,CMP0274,9,33.37
5470,CMP0274,10,87.84
5471,CMP0274,11,94.07
5472,CMP0274,12,57.94
5473,CMP0274,13,74.75
5474,CMP0274,14,51.22
5475,CMP0274,15,86.22
5476,CMP0274,16,40.84
5477,CMP0274,17,45.34
5478,CMP0274,18,87.1
5479,CMP0274,19,64.9
5480,CMP0274,20,60.08
5481,CMP0275,1,1.71
5482,CMP0275,2,3.55
5483,CMP0275,3,3.16
5484,CMP0275,4,1.78
5485,CMP0275,5,0.47
5486,CMP0275,6,3.34
5487,CMP0275,7,0.59
5488,CMP0275,8,1.46
5489,CMP0275,9,1.54
5490,CMP0275,10,4.51
5491,CMP0275,11,4.55
5492,CMP0275,12,2.64
5493,CMP0275,13,3.11
5494,CMP0275,14,2.44
5495,CMP0275,15,1.74
5496,CMP0275,16,3.01
5497,CMP0275,17,1.41
5498,CMP0275,18,3.6
5499,CMP0275,19,0.96
5500,CMP0275,20,2.9
5501,CMP0276,1,4.1
5502,CMP0276,2,8.12
5503,CMP0276,3,5.26
5504,CMP0276,4,5.31
5505,CMP0276,5,10.77
5506,CMP0276,6,9.7
5507,CMP0276,7,6.06
5508,CMP0276,8,2.32
5509,CMP0276,9,8.18
5510,CMP0276,10,5.17
5511,CMP0276,11,6.24
5512,CMP0276,12,6.15
5513,CMP0276,13,1.91
5514,CMP0276,14,3.26
5515,CMP0276,15,8.25
5516,CMP0276,16,7.72
5517,CMP0276,17,10.8
5518,CMP0276,18,1.87
5519,CMP0276,19,11.23
5520,CMP0276,20,8.21
5521,CMP0277,1,4.02
5522,CMP0277,2,14.55
5523,CMP0277,3,9.83
5524,CMP0277,4,2.54
5525,CMP0277,5,9.25
5526,CMP0277,6,9.01
5527,CMP0277,7,7.4
5528,CMP0277,8,9.09
5529,CMP0277,9,16.12
5530,CMP0277,10,11.87
5531,CMP0277,11,10.36
5532,CMP0277,12,4.11
5533,CMP0277,13,7.71
5534,CMP0277,14,15.96
5535,CMP0277,15,4.99
5536,CMP0277,16,15.64
5537,CMP0277,17,7.35
5538,CMP0277,18,17.15
5539,CMP0277,19,20.9
5540,CMP0277,20,5.95
5541,CMP0278,1,29.26
5542,CMP0278,2,61.79
5543,CMP0278,3,56.39
5544,CMP0278,4,48.94
5545,CMP0278,5,49.3
5546,CMP0278,6,68.75
5547,CMP0278,7,74.61
5548,CMP0278,8,58.06
5549,CMP0278,9,94.41
5550,CMP0278,10,47.59
5551,CMP0278,11,55.1
5552,CMP0278,12,84.34
5553,CMP0278,13,34.9
5554,CMP0278,14,28.48
5555,CMP0278,15,86.88
5556,CMP0278,16,79.97
5557,CMP0278,17,75.83
5558,CMP0278,18,75.96
5559,CMP0278,19,31.34
5560,CMP0278,20,75.71
5561,CMP0279,1,3.5
5562,CMP0279,2,1.91
5563,CMP0279,3,10.62
5564,CMP0279,4,1.41
5565,CMP0279,5,4.2
5566,CMP0279,6,5.86
5567,CMP0279,7,7.79
5568,CMP0279,8,1.78
5569,CMP0279,9,9.5
5570,CMP0279,10,8.32
5571,CMP0279,11,5.3
5572,CMP0279,12,12.49
5573,CMP0279,13,5.31
5574,CMP0279,14,8.65
5575,CMP0279,15,7.4
5576,CMP0279,16,8.3
5577,CMP0279,17,6.58
5578,CMP0279,18,5.15
5579,CMP0279,19,5.24
5580,CMP0279,20,6.97
5581,CMP0280,1,3.9
5582,CMP0280,2,7.51
5583,CMP0280,3,2.22
5584,CMP0280,4,0.71
5585,CMP0280,5,5.22
5586,CMP0280,6,7.83
5587,CMP0280,7,3.45
5588,CMP0280,8,5.09
5589,CMP0280,9,9.35
5590,CMP0280,10,5.85
5591,CMP0280,11,6.82
5592,CMP0280,12,8.49
5593,CMP0280,13,4.68
5594,CMP0280,14,4.51
5595,CMP0280,15,2.82
5596,CMP0280,16,7.03
5597,CMP0280,17,8.28
5598,CMP0280,18,2.68
5599,CMP0280,19,6.57
5600,CMP0280,20,3.31
5601,CMP0281,1,31.19
5602,CMP0281,2,10.74
5603,CMP0281,3,27.37
5604,CMP0281,4,24.38
5605,CMP0281,5,3.64
5606,CMP0281,6,16.41
5607,CMP0281,7,23.66
5608,CMP0281,8,31.55
5609,CMP0281,9,8.71
5610,CMP0281,10,9.49
5611,CMP0281,11,8.31
5612,CMP0281,12,24.14
5613,CMP0281,13,32.78
5614,CMP0281,14,6.36
5615,CMP0281,15,30.1
5616,CMP0281,16,15.93
5617,CMP0281,17,18.58
5618,CMP0281,18,35.44
5619,CMP0281,19,14.21
5620,CMP0281,20,21.53
5621,CMP0282,1,3.59
5622,CMP0282,2,5.2
5623,CMP0282,3,4.52
5624,CMP0282,4,4.57
5625,CMP0282,5,6.53
5626,CMP0282,6,5.57
5627,CMP0282,7,6.9
5628,CMP0282,8,4.69
5629,CMP0282,9,8.94
5630,CMP0282,10,2.83
5631,CMP0282,11,10.74
5632,CMP0282,12,8.14
5633,CMP0282,13,8.55
5634,CMP0282,14,9.77
5635,CMP0282,15,7.71
5636,CMP0282,16,9.75
5637,CMP0282,17,10.04
5638,CMP0282,18,6.82
5639,CMP0282,19,7.5
5640,CMP0282,20,10.05
5641,CMP0283,1,5.02
5642,CMP0283,2,7.27
5643,CMP0283,3,4.99
5644,CMP0283,4,8.06
5645,CMP0283,5,7.37
5646,CMP0283,6,6.15
5647,CMP0283,7,8.98
5648,CMP0283,8,9.24
5649,CMP0283,9,3.27
5650,CMP0283,10,1.57
5651,CMP0283,11,6.73
5652,CMP0283,12,7.75
5653,CMP0283,13,9.42
5654,CMP0283,14,2.48
5655,CMP0283,15,9.67
5656,CMP0283,16,2.65
5657,CMP0283,17,4.59
5658,CMP0283,18,6.29
5659,CMP0283,19,9.25
5660,CMP0283,20,3.73
5661,CMP0284,1,9.18
5662,CMP0284,2,7.62
5663,CMP0284,3,5.34
5664,CMP0284,4,3.98
5665,CMP0284,5,3.77
5666,CMP0284,6,2.3
5667,CMP0284,7,9.34
5668,CMP0284,8,9.99
5669,CMP0284,9,8.49
5670,CMP0284,10,10.94
5671,CMP0284,11,12.52
5672,CMP0284,12,14.04
5673,CMP0284,13,2.44
5674,CMP0284,14,7.73
5675,CMP0284,15,2.16
5676,CMP0284,16,6.05
5677,CMP0284,17,10.2
5678,CMP0284,18,16.75
5679,CMP0284,19,14.41
5680,CMP0284,20,12.07
5681,CMP0285,1,15.99
5682,CMP0285,2,14.58
5683,CMP0285,3,8.46
5684,CMP0285,4,11.47
5685,CMP0285,5,1.91
5686,CMP0285,6,18.93
5687,CMP0285,7,9.37
5688,CMP0285,8,20.43
5689,CMP0285,9,16.71
5690,CMP0285,10,13.69
5691,CMP0285,11,11.05
5692,CMP0285,12,10.09
5693,CMP0285,13,18.11
5694,CMP0285,14,6.82
5695,CMP0285,15,2.76
5696,CMP0285,16,17.74
5697,CMP0285,17,17.65
5698,CMP0285,18,12.77
5699,CMP0285,19,8.39
5700,CMP0285,20,15.13
5701,CMP0286,1,1.16
5702,CMP0286,2,6.6
5703,CMP0286,3,5.0
5704,CMP0286,4,1.07
5705,CMP0286,5,3.72
5706,CMP0286,6,4.5
5707,CMP0286,7,4.29
5708,CMP0286,8,1.94
5709,CMP0286,9,6.71
5710,CMP0286,10,2.84
5711,CMP0286,11,1.81
5712,CMP0286,12,7.52
5713,CMP0286,13,4.22
5714,CMP0286,14,1.88
5715,CMP0286,15,1.22
5716,CMP0286,16,1.65
5717,CMP0286,17,0.78
5718,CMP0286,18,2.81
5719,CMP0286,19,7.05
5720,CMP0286,20,1.58
5721,CMP0287,1,104.38
5722,CMP0287,2,62.09
5723,CMP0287,3,45.29
5724,CMP0287,4,53.52
5725,CMP0287,5,82.14
5726,CMP0287,6,73.64
5727,CMP0287,7,87.89
5728,CMP0287,8,58.12
5729,CMP0287,9,85.86
5730,CMP0287,10,63.09
5731,CMP0287,11,74.55
5732,CMP0287,12,58.54
5733,CMP0287,13,114.74
5734,CMP0287,14,56.13
5735,CMP0287,15,81.6
5736,CMP0287,16,81.42
5737,CMP0287,17,116.32
5738,CMP0287,18,94.82
5739,CMP0287,19,73.79
5740,CMP0287,20,112.03
5741,CMP0288,1,10.3
5742,CMP0288,2,34.41
5743,CMP0288,3,23.88
5744,CMP0288,4,17.28
5745,CMP0288,5,23.77
5746,CMP0288,6,33.84
5747,CMP0288,7,17.26
5748,CMP0288,8,3.97
5749,CMP0288,9,32.93
5750,CMP0288,10,5.19
5751,CMP0288,11,18.81
5752,CMP0288,12,20.88
5753,CMP0288,13,20.33
5754,CMP0288,14,10.02
5755,CMP0288,15,12.67
5756,CMP0288,16,26.3
5757,CMP0288,17,8.97
5758,CMP0288,18,9.23
5759,CMP0288,19,5.87
5760,CMP0288,20,9.59
5761,CMP0289,1,27.38
5762,CMP0289,2,23.91
5763,CMP0289,3,24.45
5764,CMP0289,4,28.25
5765,CMP0289,5,18.98
5766,CMP0289,6,24.74
5767,CMP0289,7,18.03
5768,CMP0289,8,34.91
5769,CMP0289,9,18.05
5770,CMP0289,10,29.25
5771,CMP0289,11,12.54
5772,CMP0289,12,34.65
5773,CMP0289,13,27.19
5774,CMP0289,14,43.31
5775,CMP0289,15,22.7
5776,CMP0289,16,22.37
5777,CMP0289,17,27.39
5778,CMP0289,18,29.43
5779,CMP0289,19,28.69
5780,CMP0289,20,21.33
5781,CMP0290,1,8.16
5782,CMP0290,2,1.12
5783,CMP0290,3,2.15
5784,CMP0290,4,1.98
5785,CMP0290,5,3.78
5786,CMP0290,6,3.55
5787,CMP0290,7,3.46
5788,CMP0290,8,1.98
5789,CMP0290,9,6.1
5790,CMP0290,10,9.06
5791,CMP0290,11,2.16
5792,CMP0290,12,7.93
5793,CMP0290,13,4.44
5794,CMP0290,14,0.96
5795,CMP0290,15,1.48
5796,CMP0290,16,9.86
5797,CMP0290,17,2.52
5798,CMP0290,18,9.43
5799,CMP0290,19,8.66
5800,CMP0290,20,3.91
5801,CMP0291,1,44.59
5802,CMP0291,2,30.21
5803,CMP0291,3,32.59
5804,CMP0291,4,64.08
5805,CMP0291,5,64.66
5806,CMP0291,6,52.88
5807,CMP0291,7,38.45
5808,CMP0291,8,24.23
5809,CMP0291,9,84.06
5810,CMP0291,10,26.99
5811,CMP0291,11,53.29
5812,CMP0291,12,28.7
5813,CMP0291,13,46.73
5814,CMP0291,14,33.19
5815,CMP0291,15,23.51
5816,CMP0291,16,43.44
5817,CMP0291,17,29.79
5818,CMP0291,18,40.59
5819,CMP0291,19,39.31
5820,CMP0291,20,74.32
5821,CMP0292,1,99.97
5822,CMP0292,2,80.59
5823,CMP0292,3,92.9
5824,CMP0292,4,82.68
5825,CMP0292,5,111.12
5826,CMP0292,6,98.66
5827,CMP0292,7,87.05
5828,CMP0292,8,66.84
5829,CMP0292,9,46.18
5830,CMP0292,10,43.53
5831,CMP0292,11,75.92
5832,CMP0292,12,107.93
5833,CMP0292,13,66.78
5834,CMP0292,14,99.38
5835,CMP0292,15,72.27
5836,CMP0292,16,106.52
5837,CMP0292,17,136.79
5838,CMP0292,18,41.23
5839,CMP0292,19,42.59
5840,CMP0292,20,67.36
5841,CMP0293,1,9.85
5842,CMP0293,2,5.71
5843,CMP0293,3,10.01
5844,CMP0293,4,3.74
5845,CMP0293,5,5.87
5846,CMP0293,6,23.08
5847,CMP0293,7,8.98
5848,CMP0293,8,25.46
5849,CMP0293,9,32.04
5850,CMP0293,10,18.5
5851,CMP0293,11,29.8
5852,CMP0293,12,13.9
5853,CMP0293,13,14.64
5854,CMP0293,14,20.17
5855,CMP0293,15,27.89
5856,CMP0293,16,5.85
5857,CMP0293,17,27.31
5858,CMP0293,18,30.77
5859,CMP0293,19,24.63
5860,CMP0293,20,14.72
5861,CMP0294,1,26.19
5862,CMP0294,2,17.68
5863,CMP0294,3,22.91
5864,CMP0294,4,16.53
5865,CMP0294,5,22.25
5866,CMP0294,6,23.58
5867,CMP0294,7,25.97
5868,CMP0294,8,21.03
5869,CMP0294,9,13.74
5870,CMP0294,10,10.15
5871,CMP0294,11,18.68
5872,CMP0294,12,13.37
5873,CMP0294,13,10.5
5874,CMP0294,14,21.54
5875,CMP0294,15,30.05
5876,CMP0294,16,21.69
5877,CMP0294,17,11.57
5878,CMP0294,18,9.49
5879,CMP0294,19,21.67
5880,CMP0294,20,22.62
5881,CMP0295,1,1.48
5882,CMP0295,2,2.52
5883,CMP0295,3,10.13
5884,CMP0295,4,6.79
5885,CMP0295,5,2.98
5886,CMP0295,6,4.44
5887,CMP0295,7,5.6
5888,CMP0295,8,8.48
5889,CMP0295,9,4.37
5890,CMP0295,10,8.52
5891,CMP0295,11,2.09
5892,CMP0295,12,9.26
5893,CMP0295,13,3.69
5894,CMP0295,14,6.73
5895,CMP0295,15,2.58
5896,CMP0295,16,4.26
5897,CMP0295,17,3.69
5898,CMP0295,18,6.57
5899,CMP0295,19,9.32
5900,CMP0295,20,9.35
5901,CMP0296,1,20.44
5902,CMP0296,2,41.74
5903,CMP0296,3,32.7
5904,CMP0296,4,36.67
5905,CMP0296,5,39.39
5906,CMP0296,6,16.15
5907,CMP0296,7,34.9
5908,CMP0296,8,28.8
5909,CMP0296,9,26.09
5910,CMP0296,10,43.4
5911,CMP0296,11,24.37
5912,CMP0296,12,29.15
5913,CMP0296,13,45.95
5914,CMP0296,14,34.68
5915,CMP0296,15,34.84
5916,CMP0296,16,26.9
5917,CMP0296,17,19.37
5918,CMP0296,18,42.06
5919,CMP0296,19,53.6
5920,CMP0296,20,38.04
5921,CMP0297,1,21.52
5922,CMP0297,2,12.84
5923,CMP0297,3,16.51
5924,CMP0297,4,9.21
5925,CMP0297,5,16.04
5926,CMP0297,6,24.21
5927,CMP0297,7,7.49
5928,CMP0297,8,10.06
5929,CMP0297,9,28.21
5930,CMP0297,10,13.71
5931,CMP0297,11,11.62
5932,CMP0297,12,10.79
5933,CMP0297,13,23.47
5934,CMP0297,14,7.88
5935,CMP0297,15,15.87
5936,CMP0297,16,17.42
5937,CMP0297,17,6.22
5938,CMP0297,18,16.38
5939,CMP0297,19,8.88
5940,CMP0297,20,24.0
5941,CMP0298,1,19.43
5942,CMP0298,2,11.36
5943,CMP0298,3,19.89
5944,CMP0298,4,9.42
5945,CMP0298,5,8.86
5946,CMP0298,6,15.99
5947,CMP0298,7,8.07
5948,CMP0298,8,12.66
5949,CMP0298,9,17.18
5950,CMP0298,10,11.76
5951,CMP0298,11,18.2
5952,CMP0298,12,8.23
5953,CMP0298,13,21.33
5954,CMP0298,14,8.93
5955,CMP0298,15,14.46
5956,CMP0298,16,19.82
5957,CMP0298,17,20.38
5958,CMP0298,18,19.57
5959,CMP0298,19,10.42
5960,CMP0298,20,21.16
5961,CMP0299,1,34.23
5962,CMP0299,2,15.61
5963,CMP0299,3,23.49
5964,CMP0299,4,14.65
5965,CMP0299,5,32.97
5966,CMP0299,6,15.6
5967,CMP0299,7,38.04
5968,CMP0299,8,35.12
5969,CMP0299,9,16.45
5970,CMP0299,10,33.5
5971,CMP0299,11,29.7
5972,CMP0299,12,28.34
5973,CMP0299,13,19.06
5974,CMP0299,14,28.2
5975,CMP0299,15,18.89
5976,CMP0299,16,14.23
5977,CMP0299,17,16.65
5978,CMP0299,18,32.25
5979,CMP0299,19,48.42
5980,CMP0299,20,34.29
5981,CMP0300,1,27.83
5982,CMP0300,2,29.77
5983,CMP0300,3,3.75
5984,CMP0300,4,21.72
5985,CMP0300,5,8.45
5986,CMP0300,6,26.41
5987,CMP0300,7,21.56
5988,CMP0300,8,30.82
5989,CMP0300,9,10.16
5990,CMP0300,10,28.71
5991,CMP0300,11,27.18
5992,CMP0300,12,22.33
5993,CMP0300,13,4.3
5994,CMP0300,14,7.69
5995,CMP0300,15,23.39
5996,CMP0300,16,17.12
5997,CMP0300,17,31.98
5998,CMP0300,18,22.41
5999,CMP0300,19,29.77
6000,CMP0300,20,29.72
6001,CMP0301,1,4.62
6002,CMP0301,2,16.1
6003,CMP0301,3,2.82
6004,CMP0301,4,20.45
6005,CMP0301,5,19.49
6006,CMP0301,6,9.1
6007,CMP0301,7,17.08
6008,CMP0301,8,8.13
6009,CMP0301,9,26.57
6010,CMP0301,10,28.06
6011,CMP0301,11,15.03
6012,CMP0301,12,12.52
6013,CMP0301,13,23.73
6014,CMP0301,14,3.6
6015,CMP0301,15,4.39
6016,CMP0301,16,31.68
6017,CMP0301,17,19.5
6018,CMP0301,18,15.48
6019,CMP0301,19,3.38
6020,CMP0301,20,28.28
6021,CMP0302,1,6.62
6022,CMP0302,2,9.13
6023,CMP0302,3,15.96
6024,CMP0302,4,6.18
6025,CMP0302,5,7.96
6026,CMP0302,6,18.83
6027,CMP0302,7,19.07
6028,CMP0302,8,15.73
6029,CMP0302,9,14.85
6030,CMP0302,10,11.58
6031,CMP0302,11,15.18
6032,CMP0302,12,12.57
6033,CMP0302,13,7.61
6034,CMP0302,14,18.25
6035,CMP0302,15,9.29
6036,CMP0302,16,14.14
6037,CMP0302,17,9.36
6038,CMP0302,18,7.93
6039,CMP0302,19,23.88
6040,CMP0302,20,15.28
6041,CMP0303,1,33.59
6042,CMP0303,2,39.93
6043,CMP0303,3,39.13
6044,CMP0303,4,28.37
6045,CMP0303,5,58.9
6046,CMP0303,6,54.94
6047,CMP0303,7,47.51
6048,CMP0303,8,35.46
6049,CMP0303,9,74.78
6050,CMP0303,10,38.24
6051,CMP0303,11,71.1
6052,CMP0303,12,52.26
6053,CMP0303,13,38.77
6054,CMP0303,14,69.78
6055,CMP0303,15,46.8
6056,CMP0303,16,86.19
6057,CMP0303,17,78.6
6058,CMP0303,18,56.69
6059,CMP0303,19,39.75
6060,CMP0303,20,75.0
6061,CMP0304,1,7.04
6062,CMP0304,2,4.99
6063,CMP0304,3,9.12
6064,CMP0304,4,3.97
6065,CMP0304,5,4.47
6066,CMP0304,6,6.35
6067,CMP0304,7,7.1
6068,CMP0304,8,4.74
6069,CMP0304,9,2.51
6070,CMP0304,10,8.68
6071,CMP0304,11,3.4
6072,CMP0304,12,8.77
6073,CMP0304,13,5.68
6074,CMP0304,14,5.99
6075,CMP0304,15,7.08
6076,CMP0304,16,9.98
6077,CMP0304,17,9.7
6078,CMP0304,18,6.8
6079,CMP0304,19,7.53
6080,CMP0304,20,13.38
6081,CMP0305,1,29.13
6082,CMP0305,2,18.65
6083,CMP0305,3,24.21
6084,CMP0305,4,17.74
6085,CMP0305,5,17.59
6086,CMP0305,6,25.95
6087,CMP0305,7,22.3
6088,CMP0305,8,13.34
6089,CMP0305,9,14.2
6090,CMP0305,10,32.73
6091,CMP0305,11,28.53
6092,CMP0305,12,34.52
6093,CMP0305,13,14.32
6094,CMP0305,14,27.26
6095,CMP0305,15,26.8
6096,CMP0305,16,23.88
6097,CMP0305,17,26.42
6098,CMP0305,18,32.93
6099,CMP0305,19,28.95
6100,CMP0305,20,27.74
6101,CMP0306,1,32.94
6102,CMP0306,2,16.52
6103,CMP0306,3,17.17
6104,CMP0306,4,25.21
