date,product_code,customer_code,sold_quantity,fiscal_year
01-05-2020,A0219150201,90009130,3,2020
01-05-2020,A0219150201,90009131,3,2020
01-05-2020,A0219150201,90010045,2,2020
01-05-2020,A0219150201,90010046,39,2020
01-05-2020,A0219150201,90011185,8,2020
01-05-2020,A0219150201,90011186,6,2020
01-05-2020,A0219150201,90011187,8,2020
01-05-2020,A0219150201,90011189,3,2020
01-05-2020,A0219150201,90011190,8,2020
01-05-2020,A0219150201,90011191,8,2020
01-05-2020,A0219150201,90012033,1,2020
01-05-2020,A0219150201,90012034,2,2020
01-05-2020,A0219150201,90012035,3,2020
01-05-2020,A0219150201,90012037,3,2020
01-05-2020,A0219150201,90012038,2,2020
01-05-2020,A0219150201,90012039,5,2020
01-05-2020,A0219150201,90012041,22,2020
01-05-2020,A0219150201,90013117,1,2020
01-05-2020,A0219150201,90013118,4,2020
01-05-2020,A0219150201,90013119,5,2020
01-05-2020,A0219150201,90013121,2,2020
01-05-2020,A0219150201,90013122,5,2020
01-05-2020,A0219150201,90013123,4,2020
01-05-2020,A0219150201,90014135,3,2020
01-05-2020,A0219150201,90014137,1,2020
01-05-2020,A0219150201,90014138,1,2020
01-05-2020,A0219150201,90014139,3,2020
01-05-2020,A0219150201,90014141,35,2020
01-05-2020,A0219150201,90015145,1,2020
01-05-2020,A0219150201,90015146,2,2020
01-05-2020,A0219150201,90015147,1,2020
01-05-2020,A0219150201,90015149,2,2020
01-05-2020,A0219150201,90015150,27,2020
01-05-2020,A0219150201,90016171,1,2020
01-05-2020,A0219150201,90016173,1,2020
01-05-2020,A0219150201,90016174,1,2020
01-05-2020,A0219150201,90016175,2,2020
01-05-2020,A0219150201,90017049,3,2020
01-05-2020,A0219150201,90017050,2,2020
01-05-2020,A0219150201,90017051,2,2020
01-05-2020,A0219150201,90017053,3,2020
01-05-2020,A0219150201,90017054,1,2020
01-05-2020,A0219150201,90017055,2,2020
01-05-2020,A0219150201,90017057,3,2020
01-05-2020,A0219150201,90017058,1,2020
01-05-2020,A0219150201,90017059,25,2020
01-05-2020,A0219150201,90018106,7,2020
01-05-2020,A0219150201,90018107,2,2020
01-05-2020,A0219150201,90018109,1,2020
01-05-2020,A0219150201,90018110,1,2020
01-05-2020,A0219150201,90018113,1,2020
01-05-2020,A0219150201,90018114,17,2020
01-05-2020,A0219150201,90019203,3,2020
01-05-2020,A0219150201,90021086,9,2020
01-05-2020,A0219150201,90021087,3,2020
01-05-2020,A0219150201,90021089,5,2020
01-05-2020,A0219150201,90021090,3,2020
01-05-2020,A0219150201,90021091,8,2020
01-05-2020,A0219150201,90021093,7,2020
01-05-2020,A0219150201,90021094,3,2020
01-05-2020,A0219150201,90021095,45,2020
01-05-2020,A0219150201,90022071,4,2020
01-05-2020,A0219150201,90022073,22,2020
01-05-2020,A0219150201,90022074,99,2020
01-05-2020,A0219150201,90022075,17,2020
01-05-2020,A0219150201,90022077,6,2020
01-05-2020,A0219150201,90022078,19,2020
01-05-2020,A0219150201,90022079,4,2020
01-05-2020,A0219150201,90022081,60,2020
01-05-2020,A0219150201,90022082,62,2020
01-05-2020,A0219150201,90022083,87,2020
01-05-2020,A0219150201,90023022,5,2020
01-05-2020,A0219150201,90023023,160,2020
01-05-2020,A0219150201,90023025,4,2020
01-05-2020,A0219150201,90023026,9,2020
01-05-2020,A0219150201,90023027,6,2020
01-05-2020,A0219150201,90023029,1,2020
01-05-2020,A0219150201,90023030,42,2020
01-05-2020,A0219150201,90026205,13,2020
01-05-2020,A0219150201,90027207,22,2020
01-05-2020,A0219150202,70002017,28,2020
01-05-2020,A0219150202,70002018,198,2020
01-05-2020,A0219150202,70003181,6,2020
01-05-2020,A0219150202,70003182,45,2020
01-05-2020,A0219150202,70004069,1,2020
01-05-2020,A0219150202,70004070,8,2020
01-05-2020,A0219150202,70005163,76,2020
01-05-2020,A0219150202,70006157,11,2020
01-05-2020,A0219150202,70006158,22,2020
01-05-2020,A0219150202,70007198,18,2020
01-05-2020,A0219150202,70007199,32,2020
01-05-2020,A0219150202,70008169,10,2020
01-05-2020,A0219150202,70008170,129,2020
01-05-2020,A0219150202,70009133,2,2020
01-05-2020,A0219150202,70009134,5,2020
01-05-2020,A0219150202,70010047,1,2020
01-05-2020,A0219150202,70011193,5,2020
01-05-2020,A0219150202,70011194,49,2020
01-05-2020,A0219150202,70012042,4,2020
01-05-2020,A0219150202,70012043,47,2020
01-05-2020,A0219150202,70013125,4,2020
01-05-2020,A0219150202,70013126,20,2020
01-05-2020,A0219150202,70014142,3,2020
01-05-2020,A0219150202,70014143,37,2020
01-05-2020,A0219150202,70015151,2,2020
01-05-2020,A0219150202,70016177,2,2020
01-05-2020,A0219150202,70016178,5,2020
01-05-2020,A0219150202,70018115,7,2020
01-05-2020,A0219150202,70022085,89,2020
01-05-2020,A0219150202,70023031,3,2020
01-05-2020,A0219150202,70026206,25,2020
01-05-2020,A0219150202,80001019,6,2020
01-05-2020,A0219150202,80006154,7,2020
01-05-2020,A0219150202,80006155,14,2020
01-05-2020,A0219150202,80007195,47,2020
01-05-2020,A0219150202,90001021,86,2020
01-05-2020,A0219150202,90002001,24,2020
01-05-2020,A0219150202,90002002,9,2020
01-05-2020,A0219150202,90002003,14,2020
01-05-2020,A0219150202,90002005,27,2020
01-05-2020,A0219150202,90002006,31,2020
01-05-2020,A0219150202,90002007,21,2020
01-05-2020,A0219150202,90002009,175,2020
01-05-2020,A0219150202,90002010,225,2020
01-05-2020,A0219150202,90002011,15,2020
01-05-2020,A0219150202,90002013,6,2020
01-05-2020,A0219150202,90002014,13,2020
01-05-2020,A0219150202,90002015,26,2020
01-05-2020,A0219150202,90003179,10,2020
01-05-2020,A0219150202,90004062,2,2020
01-05-2020,A0219150202,90004063,2,2020
01-05-2020,A0219150202,90004065,1,2020
01-05-2020,A0219150202,90004066,1,2020
01-05-2020,A0219150202,90004067,30,2020
01-05-2020,A0219150202,90005159,5,2020
01-05-2020,A0219150202,90005161,4,2020
01-05-2020,A0219150202,90005162,82,2020
01-05-2020,A0219150202,90006153,3,2020
01-05-2020,A0219150202,90007197,89,2020
01-05-2020,A0219150202,90008165,4,2020
01-05-2020,A0219150202,90008166,14,2020
01-05-2020,A0219150202,90008167,8,2020
01-05-2020,A0219150202,90009127,3,2020
01-05-2020,A0219150202,90009129,1,2020
01-05-2020,A0219150202,90009130,4,2020
01-05-2020,A0219150202,90009131,1,2020
01-05-2020,A0219150202,90010045,4,2020
01-05-2020,A0219150202,90010046,34,2020
01-05-2020,A0219150202,90011185,3,2020
01-05-2020,A0219150202,90011186,6,2020
01-05-2020,A0219150202,90011187,4,2020
01-05-2020,A0219150202,90011189,8,2020
01-05-2020,A0219150202,90011190,1,2020
01-05-2020,A0219150202,90011191,7,2020
01-05-2020,A0219150202,90012033,1,2020
01-05-2020,A0219150202,90012034,5,2020
01-05-2020,A0219150202,90012035,5,2020
01-05-2020,A0219150202,90012037,3,2020
01-05-2020,A0219150202,90012038,1,2020
01-05-2020,A0219150202,90012039,1,2020
01-05-2020,A0219150202,90012041,15,2020
01-05-2020,A0219150202,90013117,5,2020
01-05-2020,A0219150202,90013118,1,2020
01-05-2020,A0219150202,90013119,5,2020
01-05-2020,A0219150202,90013121,3,2020
01-05-2020,A0219150202,90013122,4,2020
01-05-2020,A0219150202,90013123,3,2020
01-05-2020,A0219150202,90014135,1,2020
01-05-2020,A0219150202,90014137,1,2020
01-05-2020,A0219150202,90014138,2,2020
01-05-2020,A0219150202,90014139,4,2020
01-05-2020,A0219150202,90014141,10,2020
01-05-2020,A0219150202,90015145,2,2020
01-05-2020,A0219150202,90015146,2,2020
01-05-2020,A0219150202,90015147,1,2020
01-05-2020,A0219150202,90015149,2,2020
01-05-2020,A0219150202,90015150,25,2020
01-05-2020,A0219150202,90016171,1,2020
01-05-2020,A0219150202,90016173,3,2020
01-05-2020,A0219150202,90016174,2,2020
01-05-2020,A0219150202,90016175,2,2020
01-05-2020,A0219150202,90017049,4,2020
01-05-2020,A0219150202,90017050,1,2020
01-05-2020,A0219150202,90017051,4,2020
01-05-2020,A0219150202,90017053,4,2020
01-05-2020,A0219150202,90017054,3,2020
01-05-2020,A0219150202,90017055,4,2020
01-05-2020,A0219150202,90017057,3,2020
01-05-2020,A0219150202,90017058,3,2020
01-05-2020,A0219150202,90017059,22,2020
01-05-2020,A0219150202,90018105,1,2020
01-05-2020,A0219150202,90018106,8,2020
01-05-2020,A0219150202,90018107,1,2020
01-05-2020,A0219150202,90018109,1,2020
01-05-2020,A0219150202,90018110,1,2020
01-05-2020,A0219150202,90018111,1,2020
01-05-2020,A0219150202,90018113,1,2020
01-05-2020,A0219150202,90018114,10,2020
01-05-2020,A0219150202,90019203,5,2020
01-05-2020,A0219150202,90020103,2,2020
01-05-2020,A0219150202,90021086,9,2020
01-05-2020,A0219150202,90021087,2,2020
01-05-2020,A0219150202,90021089,5,2020
01-05-2020,A0219150202,90021090,3,2020
01-05-2020,A0219150202,90021091,8,2020
01-05-2020,A0219150202,90021093,9,2020
01-05-2020,A0219150202,90021094,3,2020
01-05-2020,A0219150202,90021095,69,2020
01-05-2020,A0219150202,90022071,14,2020
01-05-2020,A0219150202,90022073,14,2020
01-05-2020,A0219150202,90022074,173,2020
01-05-2020,A0219150202,90022075,19,2020
01-05-2020,A0219150202,90022077,21,2020
01-05-2020,A0219150202,90022078,19,2020
01-05-2020,A0219150202,90022079,11,2020
01-05-2020,A0219150202,90022081,62,2020
01-05-2020,A0219150202,90022082,113,2020
01-05-2020,A0219150202,90022083,168,2020
01-05-2020,A0219150202,90023022,2,2020
01-05-2020,A0219150202,90023023,99,2020
01-05-2020,A0219150202,90023025,4,2020
01-05-2020,A0219150202,90023026,8,2020
01-05-2020,A0219150202,90023027,6,2020
01-05-2020,A0219150202,90023029,3,2020
01-05-2020,A0219150202,90023030,87,2020
01-05-2020,A0219150202,90026205,5,2020
01-05-2020,A0219150202,90027207,24,2020
01-05-2020,A0220150203,70002017,16,2020
01-05-2020,A0220150203,70002018,242,2020
01-05-2020,A0220150203,70003181,8,2020
01-05-2020,A0220150203,70003182,18,2020
01-05-2020,A0220150203,70004069,2,2020
01-05-2020,A0220150203,70004070,7,2020
01-05-2020,A0220150203,70005163,20,2020
01-05-2020,A0220150203,70006157,7,2020
01-05-2020,A0220150203,70006158,42,2020
01-05-2020,A0220150203,70007198,13,2020
01-05-2020,A0220150203,70007199,156,2020
01-05-2020,A0220150203,70008169,2,2020
01-05-2020,A0220150203,70008170,52,2020
01-05-2020,A0220150203,70009133,4,2020
01-05-2020,A0220150203,70009134,12,2020
01-05-2020,A0220150203,70010047,4,2020
01-05-2020,A0220150203,70011193,1,2020
01-05-2020,A0220150203,70011194,54,2020
01-05-2020,A0220150203,70012042,3,2020
01-05-2020,A0220150203,70012043,22,2020
01-05-2020,A0220150203,70013125,6,2020
01-05-2020,A0220150203,70013126,27,2020
01-05-2020,A0220150203,70014142,2,2020
01-05-2020,A0220150203,70014143,13,2020
01-05-2020,A0220150203,70015151,1,2020
01-05-2020,A0220150203,70016177,3,2020
01-05-2020,A0220150203,70016178,10,2020
01-05-2020,A0220150203,70018115,3,2020
01-05-2020,A0220150203,70022085,218,2020
01-05-2020,A0220150203,70023031,10,2020
01-05-2020,A0220150203,70026206,17,2020
01-05-2020,A0220150203,80001019,39,2020
01-05-2020,A0220150203,80006154,8,2020
01-05-2020,A0220150203,80006155,14,2020
01-05-2020,A0220150203,80007195,64,2020
01-05-2020,A0220150203,90001021,60,2020
01-05-2020,A0220150203,90002001,20,2020
01-05-2020,A0220150203,90002002,7,2020
01-05-2020,A0220150203,90002003,4,2020
01-05-2020,A0220150203,90002005,13,2020
01-05-2020,A0220150203,90002006,18,2020
01-05-2020,A0220150203,90002007,31,2020
01-05-2020,A0220150203,90002009,123,2020
01-05-2020,A0220150203,90002010,252,2020
01-05-2020,A0220150203,90002011,21,2020
01-05-2020,A0220150203,90002013,13,2020
01-05-2020,A0220150203,90002014,4,2020
01-05-2020,A0220150203,90002015,15,2020
01-05-2020,A0220150203,90003179,4,2020
01-05-2020,A0220150203,90004061,1,2020
01-05-2020,A0220150203,90004062,1,2020
01-05-2020,A0220150203,90004063,2,2020
01-05-2020,A0220150203,90004065,1,2020
01-05-2020,A0220150203,90004066,2,2020
01-05-2020,A0220150203,90004067,27,2020
01-05-2020,A0220150203,90005159,3,2020
01-05-2020,A0220150203,90005161,3,2020
01-05-2020,A0220150203,90005162,34,2020
01-05-2020,A0220150203,90006153,1,2020
01-05-2020,A0220150203,90007197,34,2020
01-05-2020,A0220150203,90008165,7,2020
01-05-2020,A0220150203,90008166,9,2020
01-05-2020,A0220150203,90008167,11,2020
01-05-2020,A0220150203,90009127,2,2020
01-05-2020,A0220150203,90009129,1,2020
01-05-2020,A0220150203,90009130,3,2020
01-05-2020,A0220150203,90009131,2,2020
01-05-2020,A0220150203,90010045,5,2020
01-05-2020,A0220150203,90010046,29,2020
01-05-2020,A0220150203,90011185,4,2020
01-05-2020,A0220150203,90011186,8,2020
01-05-2020,A0220150203,90011187,4,2020
01-05-2020,A0220150203,90011189,8,2020
01-05-2020,A0220150203,90011190,7,2020
01-05-2020,A0220150203,90011191,8,2020
01-05-2020,A0220150203,90012033,1,2020
01-05-2020,A0220150203,90012034,2,2020
01-05-2020,A0220150203,90012035,1,2020
01-05-2020,A0220150203,90012037,2,2020
01-05-2020,A0220150203,90012038,1,2020
01-05-2020,A0220150203,90012039,2,2020
01-05-2020,A0220150203,90012041,8,2020
01-05-2020,A0220150203,90013117,3,2020
01-05-2020,A0220150203,90013118,2,2020
01-05-2020,A0220150203,90013119,5,2020
01-05-2020,A0220150203,90013121,5,2020
01-05-2020,A0220150203,90013122,3,2020
01-05-2020,A0220150203,90013123,4,2020
01-05-2020,A0220150203,90014135,2,2020
01-05-2020,A0220150203,90014137,2,2020
01-05-2020,A0220150203,90014138,4,2020
01-05-2020,A0220150203,90014139,2,2020
01-05-2020,A0220150203,90014141,25,2020
01-05-2020,A0220150203,90015145,3,2020
01-05-2020,A0220150203,90015146,4,2020
01-05-2020,A0220150203,90015147,1,2020
01-05-2020,A0220150203,90015149,1,2020
01-05-2020,A0220150203,90015150,25,2020
01-05-2020,A0220150203,90016171,3,2020
01-05-2020,A0220150203,90016173,4,2020
01-05-2020,A0220150203,90016174,4,2020
01-05-2020,A0220150203,90016175,4,2020
01-05-2020,A0220150203,90017049,4,2020
01-05-2020,A0220150203,90017050,3,2020
01-05-2020,A0220150203,90017051,3,2020
01-05-2020,A0220150203,90017053,1,2020
01-05-2020,A0220150203,90017054,2,2020
01-05-2020,A0220150203,90017055,1,2020
01-05-2020,A0220150203,90017057,3,2020
01-05-2020,A0220150203,90017058,3,2020
01-05-2020,A0220150203,90017059,13,2020
01-05-2020,A0220150203,90018106,24,2020
01-05-2020,A0220150203,90018107,2,2020
01-05-2020,A0220150203,90018110,1,2020
01-05-2020,A0220150203,90018111,1,2020
01-05-2020,A0220150203,90018114,15,2020
01-05-2020,A0220150203,90019203,2,2020
01-05-2020,A0220150203,90020103,2,2020
01-05-2020,A0220150203,90021086,9,2020
01-05-2020,A0220150203,90021087,8,2020
01-05-2020,A0220150203,90021089,3,2020
01-05-2020,A0220150203,90021090,5,2020
01-05-2020,A0220150203,90021091,9,2020
01-05-2020,A0220150203,90021093,3,2020
01-05-2020,A0220150203,90021094,3,2020
01-05-2020,A0220150203,90021095,69,2020
01-05-2020,A0220150203,90022071,9,2020
01-05-2020,A0220150203,90022073,14,2020
01-05-2020,A0220150203,90022074,144,2020
01-05-2020,A0220150203,90022075,4,2020
01-05-2020,A0220150203,90022077,20,2020
01-05-2020,A0220150203,90022078,15,2020
01-05-2020,A0220150203,90022079,19,2020
01-05-2020,A0220150203,90022081,331,2020
01-05-2020,A0220150203,90022082,24,2020
01-05-2020,A0220150203,90022083,27,2020
01-05-2020,A0220150203,90023022,9,2020
01-05-2020,A0220150203,90023023,156,2020
01-05-2020,A0220150203,90023025,2,2020
01-05-2020,A0220150203,90023026,7,2020
01-05-2020,A0220150203,90023027,2,2020
01-05-2020,A0220150203,90023029,6,2020
01-05-2020,A0220150203,90023030,69,2020
01-05-2020,A0220150203,90024183,1,2020
01-05-2020,A0220150203,90026205,8,2020
01-05-2020,A0220150203,90027207,20,2020
01-05-2020,A0320150301,70002017,26,2020
01-05-2020,A0320150301,70002018,292,2020
01-05-2020,A0320150301,70003181,1,2020
01-05-2020,A0320150301,70003182,129,2020
01-05-2020,A0320150301,70004069,1,2020
01-05-2020,A0320150301,70004070,18,2020
01-05-2020,A0320150301,70005163,59,2020
01-05-2020,A0320150301,70006157,8,2020
01-05-2020,A0320150301,70006158,69,2020
01-05-2020,A0320150301,70007198,20,2020
01-05-2020,A0320150301,70007199,158,2020
01-05-2020,A0320150301,70008169,14,2020
01-05-2020,A0320150301,70008170,20,2020
01-05-2020,A0320150301,70009133,1,2020
01-05-2020,A0320150301,70009134,5,2020
01-05-2020,A0320150301,70010047,4,2020
01-05-2020,A0320150301,70011193,3,2020
01-05-2020,A0320150301,70011194,47,2020
01-05-2020,A0320150301,70012042,3,2020
01-05-2020,A0320150301,70012043,10,2020
01-05-2020,A0320150301,70013125,5,2020
01-05-2020,A0320150301,70013126,5,2020
01-05-2020,A0320150301,70014142,1,2020
01-05-2020,A0320150301,70014143,40,2020
01-05-2020,A0320150301,70015151,3,2020
01-05-2020,A0320150301,70016177,1,2020
01-05-2020,A0320150301,70016178,40,2020
01-05-2020,A0320150301,70018115,13,2020
01-05-2020,A0320150301,70022085,133,2020
01-05-2020,A0320150301,70023031,5,2020
01-05-2020,A0320150301,70026206,27,2020
01-05-2020,A0320150301,80001019,9,2020
01-05-2020,A0320150301,80006154,8,2020
01-05-2020,A0320150301,80006155,10,2020
01-05-2020,A0320150301,80007195,81,2020
01-05-2020,A0320150301,90001021,30,2020
01-05-2020,A0320150301,90002001,31,2020
01-05-2020,A0320150301,90002002,22,2020
01-05-2020,A0320150301,90002003,31,2020
01-05-2020,A0320150301,90002005,18,2020
01-05-2020,A0320150301,90002006,25,2020
01-05-2020,A0320150301,90002007,6,2020
01-05-2020,A0320150301,90002009,72,2020
01-05-2020,A0320150301,90002010,217,2020
01-05-2020,A0320150301,90002011,18,2020
01-05-2020,A0320150301,90002013,26,2020
01-05-2020,A0320150301,90002014,26,2020
01-05-2020,A0320150301,90002015,9,2020
01-05-2020,A0320150301,90003179,3,2020
01-05-2020,A0320150301,90004061,2,2020
01-05-2020,A0320150301,90004062,1,2020
01-05-2020,A0320150301,90004063,1,2020
01-05-2020,A0320150301,90004065,1,2020
01-05-2020,A0320150301,90004066,1,2020
01-05-2020,A0320150301,90004067,20,2020
01-05-2020,A0320150301,90005159,3,2020
01-05-2020,A0320150301,90005161,6,2020
01-05-2020,A0320150301,90005162,77,2020
01-05-2020,A0320150301,90006153,4,2020
01-05-2020,A0320150301,90007197,92,2020
01-05-2020,A0320150301,90008165,11,2020
01-05-2020,A0320150301,90008166,3,2020
01-05-2020,A0320150301,90008167,11,2020
01-05-2020,A0320150301,90009127,4,2020
01-05-2020,A0320150301,90009129,3,2020
01-05-2020,A0320150301,90009130,3,2020
01-05-2020,A0320150301,90009131,4,2020
01-05-2020,A0320150301,90010045,3,2020
01-05-2020,A0320150301,90010046,10,2020
01-05-2020,A0320150301,90011185,3,2020
01-05-2020,A0320150301,90011186,7,2020
01-05-2020,A0320150301,90011187,2,2020
01-05-2020,A0320150301,90011189,6,2020
01-05-2020,A0320150301,90011190,2,2020
01-05-2020,A0320150301,90011191,5,2020
01-05-2020,A0320150301,90012033,1,2020
01-05-2020,A0320150301,90012034,2,2020
01-05-2020,A0320150301,90012035,5,2020
01-05-2020,A0320150301,90012037,1,2020
01-05-2020,A0320150301,90012038,3,2020
01-05-2020,A0320150301,90012039,3,2020
01-05-2020,A0320150301,90012041,42,2020
01-05-2020,A0320150301,90013117,4,2020
01-05-2020,A0320150301,90013118,4,2020
01-05-2020,A0320150301,90013119,1,2020
01-05-2020,A0320150301,90013121,2,2020
01-05-2020,A0320150301,90013122,4,2020
01-05-2020,A0320150301,90013123,2,2020
01-05-2020,A0320150301,90014135,1,2020
01-05-2020,A0320150301,90014137,1,2020
01-05-2020,A0320150301,90014138,1,2020
01-05-2020,A0320150301,90014139,3,2020
01-05-2020,A0320150301,90014141,18,2020
01-05-2020,A0320150301,90015145,3,2020
01-05-2020,A0320150301,90015146,3,2020
01-05-2020,A0320150301,90015147,3,2020
01-05-2020,A0320150301,90015149,3,2020
01-05-2020,A0320150301,90015150,17,2020
01-05-2020,A0320150301,90016171,4,2020
01-05-2020,A0320150301,90016173,3,2020
01-05-2020,A0320150301,90016174,4,2020
01-05-2020,A0320150301,90016175,2,2020
01-05-2020,A0320150301,90017049,2,2020
01-05-2020,A0320150301,90017050,1,2020
01-05-2020,A0320150301,90017051,1,2020
01-05-2020,A0320150301,90017053,2,2020
01-05-2020,A0320150301,90017054,1,2020
01-05-2020,A0320150301,90017055,2,2020
01-05-2020,A0320150301,90017057,4,2020
01-05-2020,A0320150301,90017058,1,2020
01-05-2020,A0320150301,90017059,5,2020
01-05-2020,A0320150301,90018105,1,2020
01-05-2020,A0320150301,90018106,12,2020
01-05-2020,A0320150301,90018107,1,2020
01-05-2020,A0320150301,90018109,1,2020
01-05-2020,A0320150301,90018110,2,2020
01-05-2020,A0320150301,90018111,1,2020
01-05-2020,A0320150301,90018113,2,2020
01-05-2020,A0320150301,90018114,12,2020
01-05-2020,A0320150301,90019203,3,2020
01-05-2020,A0320150301,90021086,6,2020
01-05-2020,A0320150301,90021087,8,2020
01-05-2020,A0320150301,90021089,9,2020
01-05-2020,A0320150301,90021090,7,2020
01-05-2020,A0320150301,90021091,3,2020
01-05-2020,A0320150301,90021093,4,2020
01-05-2020,A0320150301,90021094,9,2020
01-05-2020,A0320150301,90021095,82,2020
01-05-2020,A0320150301,90022071,20,2020
01-05-2020,A0320150301,90022073,11,2020
01-05-2020,A0320150301,90022074,277,2020
01-05-2020,A0320150301,90022075,7,2020
01-05-2020,A0320150301,90022077,19,2020
01-05-2020,A0320150301,90022078,10,2020
01-05-2020,A0320150301,90022079,8,2020
01-05-2020,A0320150301,90022081,49,2020
01-05-2020,A0320150301,90022082,97,2020
01-05-2020,A0320150301,90022083,129,2020
01-05-2020,A0320150301,90023022,5,2020
01-05-2020,A0320150301,90023023,116,2020
01-05-2020,A0320150301,90023025,4,2020
01-05-2020,A0320150301,90023026,4,2020
01-05-2020,A0320150301,90023027,9,2020
01-05-2020,A0320150301,90023029,3,2020
01-05-2020,A0320150301,90023030,39,2020
01-05-2020,A0320150301,90024183,1,2020
01-05-2020,A0320150301,90026205,24,2020
01-05-2020,A0320150301,90027207,5,2020
01-05-2020,A0418150101,70002017,6,2020
01-05-2020,A0418150101,70002018,104,2020
01-05-2020,A0418150101,70003181,10,2020
01-05-2020,A0418150101,70003182,91,2020
01-05-2020,A0418150101,70004069,1,2020
01-05-2020,A0418150101,70004070,3,2020
01-05-2020,A0418150101,70005163,54,2020
01-05-2020,A0418150101,70006157,7,2020
01-05-2020,A0418150101,70006158,42,2020
01-05-2020,A0418150101,70007198,14,2020
01-05-2020,A0418150101,70007199,71,2020
01-05-2020,A0418150101,70008169,6,2020
01-05-2020,A0418150101,70008170,77,2020
01-05-2020,A0418150101,70009133,1,2020
01-05-2020,A0418150101,70009134,10,2020
01-05-2020,A0418150101,70010047,2,2020
01-05-2020,A0418150101,70011193,5,2020
01-05-2020,A0418150101,70011194,17,2020
01-05-2020,A0418150101,70012042,3,2020
01-05-2020,A0418150101,70012043,32,2020
01-05-2020,A0418150101,70013125,2,2020
01-05-2020,A0418150101,70013126,40,2020
01-05-2020,A0418150101,70014142,2,2020
01-05-2020,A0418150101,70014143,20,2020
01-05-2020,A0418150101,70015151,1,2020
01-05-2020,A0418150101,70016177,1,2020
01-05-2020,A0418150101,70016178,17,2020
01-05-2020,A0418150101,70018115,12,2020
01-05-2020,A0418150101,70022085,134,2020
01-05-2020,A0418150101,70023031,2,2020
01-05-2020,A0418150101,70026206,17,2020
01-05-2020,A0418150101,80001019,5,2020
01-05-2020,A0418150101,80006154,12,2020
01-05-2020,A0418150101,80006155,17,2020
01-05-2020,A0418150101,80007195,49,2020
01-05-2020,A0418150101,90001021,22,2020
01-05-2020,A0418150101,90002001,14,2020
01-05-2020,A0418150101,90002002,14,2020
01-05-2020,A0418150101,90002003,22,2020
01-05-2020,A0418150101,90002005,15,2020
01-05-2020,A0418150101,90002006,3,2020
01-05-2020,A0418150101,90002007,8,2020
01-05-2020,A0418150101,90002009,96,2020
01-05-2020,A0418150101,90002010,67,2020
01-05-2020,A0418150101,90002011,6,2020
01-05-2020,A0418150101,90002013,9,2020
01-05-2020,A0418150101,90002014,17,2020
01-05-2020,A0418150101,90002015,18,2020
01-05-2020,A0418150101,90003179,5,2020
01-05-2020,A0418150101,90004061,1,2020
01-05-2020,A0418150101,90004062,1,2020
01-05-2020,A0418150101,90004063,1,2020
01-05-2020,A0418150101,90004065,1,2020
01-05-2020,A0418150101,90004066,1,2020
01-05-2020,A0418150101,90004067,20,2020
01-05-2020,A0418150101,90005159,4,2020
01-05-2020,A0418150101,90005161,4,2020
01-05-2020,A0418150101,90005162,20,2020
01-05-2020,A0418150101,90006153,5,2020
01-05-2020,A0418150101,90007197,131,2020
01-05-2020,A0418150101,90008165,8,2020
01-05-2020,A0418150101,90008166,3,2020
01-05-2020,A0418150101,90008167,9,2020
01-05-2020,A0418150101,90009127,1,2020
01-05-2020,A0418150101,90009129,1,2020
01-05-2020,A0418150101,90009130,3,2020
01-05-2020,A0418150101,90009131,2,2020
01-05-2020,A0418150101,90010045,2,2020
01-05-2020,A0418150101,90010046,17,2020
01-05-2020,A0418150101,90011185,2,2020
01-05-2020,A0418150101,90011186,5,2020
01-05-2020,A0418150101,90011187,2,2020
01-05-2020,A0418150101,90011189,6,2020
01-05-2020,A0418150101,90011190,6,2020
01-05-2020,A0418150101,90011191,3,2020
01-05-2020,A0418150101,90012033,1,2020
01-05-2020,A0418150101,90012034,2,2020
01-05-2020,A0418150101,90012035,4,2020
01-05-2020,A0418150101,90012037,4,2020
01-05-2020,A0418150101,90012038,3,2020
01-05-2020,A0418150101,90012039,3,2020
01-05-2020,A0418150101,90012041,27,2020
01-05-2020,A0418150101,90013117,2,2020
01-05-2020,A0418150101,90013118,3,2020
01-05-2020,A0418150101,90013119,1,2020
01-05-2020,A0418150101,90013121,3,2020
01-05-2020,A0418150101,90013122,1,2020
01-05-2020,A0418150101,90013123,3,2020
01-05-2020,A0418150101,90014135,2,2020
01-05-2020,A0418150101,90014137,1,2020
01-05-2020,A0418150101,90014138,3,2020
01-05-2020,A0418150101,90014139,3,2020
01-05-2020,A0418150101,90014141,22,2020
01-05-2020,A0418150101,90015145,2,2020
01-05-2020,A0418150101,90015146,1,2020
01-05-2020,A0418150101,90015147,1,2020
01-05-2020,A0418150101,90015149,2,2020
01-05-2020,A0418150101,90015150,8,2020
01-05-2020,A0418150101,90016171,1,2020
01-05-2020,A0418150101,90016173,1,2020
01-05-2020,A0418150101,90016174,3,2020
01-05-2020,A0418150101,90016175,1,2020
01-05-2020,A0418150101,90017049,1,2020
01-05-2020,A0418150101,90017050,2,2020
01-05-2020,A0418150101,90017051,3,2020
01-05-2020,A0418150101,90017053,1,2020
01-05-2020,A0418150101,90017054,3,2020
01-05-2020,A0418150101,90017055,2,2020
01-05-2020,A0418150101,90017057,2,2020
01-05-2020,A0418150101,90017058,3,2020
01-05-2020,A0418150101,90017059,17,2020
01-05-2020,A0418150101,90018105,1,2020
01-05-2020,A0418150101,90018106,3,2020
01-05-2020,A0418150101,90018107,1,2020
